tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s67_A	atoll	67	A	OPP	Core destroyed	293	parent	293	48	53	18	16,1	2	4.5	8	2	2	2	275	0	-1	2	0	1
atoll_s67_A	atoll	67	A	OPP	Core destroyed	293	parent	293	48	194	106	10,7	25	40.5	8	0	0	2	1	1	107	1	0	1
atoll_s67_B	atoll	67	B	US	Core destroyed	536	parent	536	180	21	5	5,13	5	8.5	8	1	1	2	14	1	19	6	3	1
atoll_s67_B	atoll	67	B	US	Core destroyed	536	parent	536	180	50	20	5,13	5	8.5	8	1	1	2	24	1	44	5	0	1
atoll_s67_B	atoll	67	B	US	Core destroyed	536	parent	536	180	447	359	7,10	25	40.5	8	0	0	2	117	1	476	14	0	1
atoll_s67_B	atoll	67	B	US	Core destroyed	536	parent	536	180	482	378	2,9	16	30.5	8	0	0	2	1	1	379	1	0	1
atoll_s68_A	atoll	68	A	OPP	Harvesters (tiebreak)	1000	parent	1000	210	22	6	14,5	4	6.5	8	2	2	2	53	1	59	22	0	1
atoll_s68_A	atoll	68	A	OPP	Harvesters (tiebreak)	1000	parent	1000	210	176	96	13,5	5	8.5	8	1	1	2	1	1	97	0	0	0
atoll_s68_B	atoll	68	B	OPP	Core destroyed	223	parent	223	13	21	6	4,13	2	4.5	8	2	2	2	37	1	43	10	5	1
atoll_s69_A	atoll	69	A	US	Core destroyed	531	parent	531	47	17	5	12,4	2	8.5	8	1	1	2	4	1	9	1	1	1
atoll_s69_A	atoll	69	A	US	Core destroyed	531	parent	531	47	46	19	13,0	2	8.5	8	1	1	2	512	0	-1	10	2	1
atoll_s69_A	atoll	69	A	US	Core destroyed	531	parent	531	47	221	135	16,6	10	14.5	8	0	0	2	1	1	136	1	0	1
atoll_s69_A	atoll	69	A	US	Core destroyed	531	parent	531	47	257	159	13,7	17	22.5	8	0	0	2	1	1	160	1	0	1
atoll_s69_A	atoll	69	A	US	Core destroyed	531	parent	531	47	349	226	10,7	25	40.5	8	0	0	2	1	1	227	1	0	1
atoll_s69_A	atoll	69	A	US	Core destroyed	531	parent	531	47	378	248	12,4	2	8.5	8	1	1	2	1	1	249	0	0	0
atoll_s69_A	atoll	69	A	US	Core destroyed	531	parent	531	47	694	445	12,5	5	12.5	8	0	0	2	86	0	-1	0	0	0
atoll_s69_A	atoll	69	A	US	Core destroyed	531	parent	531	47	758	485	13,7	17	22.5	8	0	0	2	1	1	486	1	0	1
atoll_s69_A	atoll	69	A	US	Core destroyed	531	parent	531	47	789	504	16,4	2	4.5	8	2	2	2	27	0	-1	11	2	1
atoll_s69_B	atoll	69	B	US	Core destroyed	550	parent	550	43	21	5	4,12	2	8.5	8	1	1	2	545	0	-1	35	0	1
drakkarfjord_s67_A	drakkarfjord	67	A	OPP	Core destroyed	736	parent	736	32	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s67_A	drakkarfjord	67	A	OPP	Core destroyed	736	parent	736	32	906	295	23,8	13	24.5	8	0	0	2	12	1	307	0	0	0
