tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s94_A	atoll	94	A	OPP	Core destroyed	301	flagoff	8	4	7	113	-1	-1	49	0	0.0	8.163	2	2	46,113,7,8	301	0	14,2
atoll_s94_B	atoll	94	B	OPP	Core destroyed	191	flagoff	8	6	8	159	-1	-1	145	3	0.0207	4.138	6	0	114,46,8,159,9,18	191	1	2,14
atoll_s95_A	atoll	95	A	US	Core destroyed	468	flagoff	8	5	9	42	-1	-1	464	22	0.0474	1.078	5	0	13,9,29,42,41	468	0	14,2
atoll_s95_B	atoll	95	B	OPP	Core destroyed	234	flagoff	8	2	46	63	-1	-1	74	2	0.027	2.703	1	1	63,46	234	1	2,14
atoll_s96_A	atoll	96	A	US	Core destroyed	355	flagoff	8	8	7	266	290	266	270	14	0.0519	2.963	7	1	207,46,266,7,148,8,128,124	355	0	14,2
atoll_s96_B	atoll	96	B	OPP	Core destroyed	186	flagoff	8	5	8	35	-1	-1	126	57	0.4524	3.968	4	1	20,35,12,32,8	186	1	2,14
drakkarfjord_s94_A	drakkarfjord	94	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	10	408	-1	408	229	0	0.0	3.493	7	1	10,11,31,408,33,43,36,40	1000	0	26,4
drakkarfjord_s94_B	drakkarfjord	94	B	US	Core destroyed	129	flagoff	8	8	10	46	46	46	121	0	0.0	6.612	7	1	40,36,46,33,21,14,11,10	129	1	2,24
drakkarfjord_s95_A	drakkarfjord	95	A	US	Core destroyed	173	flagoff	8	8	10	65	75	65	165	0	0.0	4.848	7	1	10,11,25,65,27,37,30,34	173	0	26,4
drakkarfjord_s95_B	drakkarfjord	95	B	OPP	Core destroyed	964	flagoff	8	8	10	75	75	75	180	0	0.0	4.444	7	1	48,51,40,75,34,14,11,10	964	1	2,24
drakkarfjord_s96_A	drakkarfjord	96	A	OPP	Core destroyed	492	flagoff	8	7	10	43	-1	-1	113	0	0.0	6.195	6	1	10,11,31,33,43,36,40	492	0	26,4
drakkarfjord_s96_B	drakkarfjord	96	B	OPP	Core destroyed	727	flagoff	8	4	10	44	-1	-1	243	0	0.0	1.646	3	1	44,14,11,10	727	1	2,24
