tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s22_A	atoll	22	A	US	Core destroyed	404	parent	8	6	10	231	-1	-1	307	223	0.7264	1.954	6	0	12,10,46,231,228,226	404	0	14,2
atoll_s22_B	atoll	22	B	OPP	Core destroyed	244	parent	8	3	59	69	-1	-1	113	1	0.0088	2.655	3	0	69,59,61	244	1	2,14
atoll_s23_A	atoll	23	A	OPP	Core destroyed	302	parent	8	6	7	65	-1	-1	140	75	0.5357	4.286	6	0	16,11,7,48,65,47	302	0	14,2
atoll_s23_B	atoll	23	B	US	Core destroyed	204	parent	8	6	10	108	-1	-1	125	10	0.08	4.8	5	1	25,40,12,37,10,108	204	1	2,14
atoll_s24_A	atoll	24	A	US	Core destroyed	251	parent	8	6	7	62	-1	-1	178	21	0.118	3.371	6	0	43,62,7,9,16,12	251	0	14,2
atoll_s24_B	atoll	24	B	OPP	Core destroyed	315	parent	8	0	-1	-1	-1	-1	57	3	0.0526	0.0	0	0		315	1	2,14
drakkarfjord_s22_A	drakkarfjord	22	A	US	Titanium collected (tiebreak)	1000	parent	8	4	10	177	-1	-1	144	2	0.0139	2.778	1	3	10,11,177,175	1000	0	26,4
drakkarfjord_s22_B	drakkarfjord	22	B	US	Core destroyed	143	parent	8	8	10	46	46	46	135	0	0.0	5.926	7	1	40,36,46,33,21,14,11,10	143	1	2,24
drakkarfjord_s23_A	drakkarfjord	23	A	OPP	Titanium collected (tiebreak)	1000	parent	8	7	10	43	-1	-1	144	4	0.0278	4.861	6	1	10,11,31,33,43,36,40	1000	0	26,4
drakkarfjord_s23_B	drakkarfjord	23	B	US	Core destroyed	260	parent	8	8	10	34	-1	34	213	0	0.0	3.756	6	2	34,30,10,25,11,24,17,21	260	1	2,24
drakkarfjord_s24_A	drakkarfjord	24	A	OPP	Core destroyed	188	parent	8	8	10	58	-1	58	113	0	0.0	7.08	7	1	10,11,25,58,27,37,30,34	188	0	26,4
drakkarfjord_s24_B	drakkarfjord	24	B	US	Core destroyed	268	parent	8	8	10	46	179	46	260	196	0.7538	3.077	6	2	46,42,10,36,11,35,17,21	268	1	2,24
glacierkeep_s22_A	glacierkeep	22	A	OPP	Core destroyed	833	parent	8	8	9	42	46	42	454	410	0.9031	1.762	8	0	37,39,21,42,17,10,14,9	833	0	14,26
glacierkeep_s22_B	glacierkeep	22	B	US	Core destroyed	365	parent	8	8	8	29	39	29	130	58	0.4462	6.154	6	2	29,25,9,22,8,18,11,12	365	1	14,2
glacierkeep_s23_A	glacierkeep	23	A	US	Core destroyed	185	parent	8	8	9	44	44	44	179	155	0.8659	4.469	8	0	39,41,29,44,17,10,14,9	185	0	14,26
glacierkeep_s23_B	glacierkeep	23	B	OPP	Core destroyed	533	parent	8	8	9	36	44	36	130	64	0.4923	6.154	8	0	36,32,14,29,9,25,10,22	533	1	14,2
glacierkeep_s24_A	glacierkeep	24	A	US	Core destroyed	253	parent	8	8	9	52	52	52	247	215	0.8704	3.239	8	0	47,49,21,52,17,10,14,9	253	0	14,26
glacierkeep_s24_B	glacierkeep	24	B	US	Core destroyed	209	parent	8	8	9	36	59	36	203	173	0.8522	3.941	8	0	36,32,14,29,9,25,10,22	209	1	14,2
midgard_s22_A	midgard	22	A	US	Core destroyed	509	parent	8	7	57	108	-1	-1	459	456	0.9935	1.525	5	2	57,95,61,108,71,75,69	509	0	26,26
midgard_s22_B	midgard	22	B	US	Core destroyed	283	parent	8	6	56	91	-1	-1	238	233	0.979	2.521	6	0	60,56,62,56,91,79	283	1	2,2
midgard_s23_A	midgard	23	A	OPP	Core destroyed	241	parent	8	7	54	101	-1	-1	195	193	0.9897	3.59	5	2	54,101,85,58,64,71,67	241	0	26,26
midgard_s23_B	midgard	23	B	US	Core destroyed	181	parent	8	7	56	86	-1	-1	132	129	0.9773	5.303	5	2	61,56,64,63,85,86,84	181	1	2,2
midgard_s24_A	midgard	24	A	US	Core destroyed	353	parent	8	6	57	72	-1	-1	310	303	0.9774	1.935	5	1	57,66,61,65,72,68	353	0	26,26
midgard_s24_B	midgard	24	B	OPP	Core destroyed	253	parent	8	6	54	74	-1	-1	107	53	0.4953	5.607	6	0	58,54,61,70,59,74	253	1	2,2
nordkap_s22_A	nordkap	22	A	US	Core destroyed	323	parent	8	8	4	80	80	80	321	279	0.8692	2.492	5	3	26,33,25,36,16,4,80,12	323	0	9,18
nordkap_s22_B	nordkap	22	B	US	Core destroyed	444	parent	8	4	5	232	-1	-1	383	228	0.5953	1.044	4	0	232,146,5,6	444	1	9,6
nordkap_s23_A	nordkap	23	A	US	Core destroyed	226	parent	8	7	4	25	-1	-1	224	213	0.9509	3.125	6	1	23,25,22,22,20,5,4	226	0	9,18
nordkap_s23_B	nordkap	23	B	OPP	Core destroyed	641	parent	8	8	5	54	54	54	567	508	0.8959	1.411	8	0	16,18,10,21,5,54,6,45	641	1	9,6
nordkap_s24_A	nordkap	24	A	US	Core destroyed	240	parent	8	7	5	137	-1	-1	238	227	0.9538	2.941	7	0	114,102,50,137,21,6,5	240	0	9,18
nordkap_s24_B	nordkap	24	B	US	Core destroyed	241	parent	8	7	5	81	-1	-1	239	228	0.954	2.929	7	0	16,18,10,27,5,81,6	241	1	9,6
yulerune_s22_A	yulerune	22	A	OPP	Core destroyed	221	parent	8	5	32	66	-1	-1	196	187	0.9541	2.551	5	0	32,38,66,63,55	221	0	16,9
yulerune_s22_B	yulerune	22	B	OPP	Core destroyed	180	parent	8	7	31	65	-1	-1	155	142	0.9161	4.516	4	3	41,47,65,50,58,31,33	180	1	2,9
yulerune_s23_A	yulerune	23	A	US	Core destroyed	305	parent	8	6	30	48	-1	-1	283	271	0.9576	2.12	6	0	30,38,48,42,47,46	305	0	16,9
yulerune_s23_B	yulerune	23	B	US	Core destroyed	519	parent	8	7	32	81	-1	-1	493	486	0.9858	1.42	6	1	50,46,46,43,81,39,32	519	1	2,9
yulerune_s24_A	yulerune	24	A	OPP	Titanium collected (tiebreak)	1000	parent	8	7	36	108	-1	-1	973	968	0.9949	0.719	6	1	36,108,44,47,48,46,51	1000	0	16,9
yulerune_s24_B	yulerune	24	B	OPP	Core destroyed	293	parent	8	6	33	46	-1	-1	236	79	0.3347	2.542	6	0	43,39,46,35,33,38	293	1	2,9
