tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s46_A	atoll	46	A	US	Core destroyed	275	v520	8	5	11	31	-1	-1	218	14	0.0642	2.294	5	0	20,13,31,14,11	275	0	14,2
atoll_s46_B	atoll	46	B	US	Core destroyed	516	v520	8	7	10	55	-1	-1	432	171	0.3958	1.62	6	1	10,42,24,26,12,55,31	516	1	2,14
atoll_s47_A	atoll	47	A	OPP	Core destroyed	646	v520	8	6	11	34	-1	-1	93	12	0.129	6.452	4	2	12,11,12,13,34,19	646	0	14,2
atoll_s47_B	atoll	47	B	US	Core destroyed	116	v520	8	4	18	50	-1	-1	60	11	0.1833	6.667	3	1	26,50,18,18	116	1	2,14
atoll_s48_A	atoll	48	A	OPP	Core destroyed	222	v520	8	5	12	81	-1	-1	214	107	0.5	2.336	4	1	13,12,81,13,72	222	0	14,2
atoll_s48_B	atoll	48	B	OPP	Core destroyed	285	v520	8	4	12	24	-1	-1	87	23	0.2644	4.598	4	0	24,14,13,12	285	1	2,14
drakkarfjord_s46_A	drakkarfjord	46	A	US	Core destroyed	99	v520	8	8	14	30	30	30	87	86	0.9885	9.195	6	2	14,15,20,22,22,28,26,30	99	0	26,4
drakkarfjord_s46_B	drakkarfjord	46	B	US	Titanium collected (tiebreak)	1000	v520	8	8	14	29	29	29	988	986	0.998	0.81	6	2	20,22,14,25,15,29,25,29	1000	1	2,24
drakkarfjord_s47_A	drakkarfjord	47	A	US	Titanium collected (tiebreak)	1000	v520	8	8	14	33	73	33	988	987	0.999	0.81	6	2	14,15,24,27,26,28,29,33	1000	0	26,4
drakkarfjord_s47_B	drakkarfjord	47	B	US	Titanium collected (tiebreak)	1000	v520	8	8	14	31	31	31	988	986	0.998	0.81	6	2	22,24,14,27,15,31,26,30	1000	1	2,24
drakkarfjord_s48_A	drakkarfjord	48	A	US	Core destroyed	397	v520	8	8	14	33	33	33	296	194	0.6554	2.703	6	2	14,15,20,22,30,26,33,29	397	0	26,4
drakkarfjord_s48_B	drakkarfjord	48	B	US	Core destroyed	114	v520	8	8	14	29	29	29	102	101	0.9902	7.843	7	1	24,26,15,29,14,28,18,25	114	1	2,24
glacierkeep_s46_A	glacierkeep	46	A	US	Core destroyed	169	v520	8	8	12	28	28	28	159	158	0.9937	5.031	6	2	13,12,13,16,14,20,28,23	169	0	14,26
glacierkeep_s46_B	glacierkeep	46	B	US	Harvesters (tiebreak)	1000	v520	8	8	12	21	44	21	990	989	0.999	0.808	5	3	14,13,13,17,12,21,15,16	1000	1	14,2
glacierkeep_s47_A	glacierkeep	47	A	US	Core destroyed	173	v520	8	8	12	28	43	28	163	162	0.9939	4.908	6	2	13,12,13,16,14,20,28,24	173	0	14,26
