tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s82_A	atoll	82	A	US	Core destroyed	458	parent	458	10	28	7	12,4	2	8.5	8	1	1	2	8	1	15	2	0	1
atoll_s82_A	atoll	82	A	US	Core destroyed	458	parent	458	10	52	18	14,0	1	6.5	8	2	2	2	11	1	29	0	0	0
atoll_s82_A	atoll	82	A	US	Core destroyed	458	parent	458	10	153	62	13,0	2	8.5	8	1	1	2	5	1	67	0	0	0
atoll_s82_A	atoll	82	A	US	Core destroyed	458	parent	458	10	191	92	13,0	2	8.5	8	1	1	2	4	1	96	1	0	1
atoll_s82_A	atoll	82	A	US	Core destroyed	458	parent	458	10	217	114	12,6	10	18.5	8	0	0	2	1	1	115	1	0	1
atoll_s82_A	atoll	82	A	US	Core destroyed	458	parent	458	10	342	229	10,7	25	40.5	8	0	0	2	1	1	230	1	0	1
atoll_s82_B	atoll	82	B	OPP	Core destroyed	299	parent	299	111	28	7	5,13	5	8.5	8	1	1	2	4	1	11	2	0	1
atoll_s82_B	atoll	82	B	OPP	Core destroyed	299	parent	299	111	39	12	5,14	4	6.5	8	2	2	2	3	1	15	1	0	1
atoll_s82_B	atoll	82	B	OPP	Core destroyed	299	parent	299	111	47	18	2,12	1	6.5	8	2	2	2	281	0	-1	105	17	1
atoll_s83_A	atoll	83	A	US	Core destroyed	593	parent	593	230	18	6	13,4	2	4.5	8	2	2	2	587	0	-1	59	1	1
atoll_s83_A	atoll	83	A	US	Core destroyed	593	parent	593	230	63	23	16,1	2	4.5	8	2	2	2	61	1	84	9	0	1
atoll_s83_A	atoll	83	A	US	Core destroyed	593	parent	593	230	225	124	11,3	4	12.5	8	0	0	2	1	1	125	1	0	1
atoll_s83_A	atoll	83	A	US	Core destroyed	593	parent	593	230	270	154	11,3	4	12.5	8	0	0	2	1	1	155	1	0	1
atoll_s83_A	atoll	83	A	US	Core destroyed	593	parent	593	230	312	184	10,4	10	22.5	8	0	0	2	1	1	185	1	0	1
atoll_s83_A	atoll	83	A	US	Core destroyed	593	parent	593	230	357	214	8,1	26	44.5	8	0	0	2	1	1	215	1	0	1
atoll_s83_B	atoll	83	B	OPP	Core destroyed	185	parent	185	6	23	6	5,14	4	6.5	8	2	2	2	44	1	50	4	1	1
atoll_s84_A	atoll	84	A	US	Core destroyed	160	parent	160	62	22	6	14,5	4	6.5	8	2	2	2	154	0	-1	58	0	1
atoll_s84_A	atoll	84	A	US	Core destroyed	160	parent	160	62	163	76	10,7	25	40.5	8	0	0	2	1	1	77	1	0	1
atoll_s84_B	atoll	84	B	OPP	Core destroyed	669	parent	669	33	21	5	5,13	5	8.5	8	1	1	2	14	1	19	6	3	1
atoll_s84_B	atoll	84	B	OPP	Core destroyed	669	parent	669	33	50	20	5,13	5	8.5	8	1	1	2	24	1	44	5	0	1
atoll_s84_B	atoll	84	B	OPP	Core destroyed	669	parent	669	33	217	142	7,10	25	40.5	8	0	0	2	1	1	143	1	0	1
atoll_s84_B	atoll	84	B	OPP	Core destroyed	669	parent	669	33	407	303	5,10	13	26.5	8	0	0	2	1	1	304	1	0	1
atoll_s84_B	atoll	84	B	OPP	Core destroyed	669	parent	669	33	558	437	4,10	10	22.5	8	0	0	2	1	1	438	1	0	1
atoll_s84_B	atoll	84	B	OPP	Core destroyed	669	parent	669	33	563	440	0,12	2	12.5	8	0	0	2	5	1	445	0	0	0
atoll_s84_B	atoll	84	B	OPP	Core destroyed	669	parent	669	33	661	527	5,10	13	26.5	8	0	0	2	1	1	528	1	0	1
