tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s115_A	atoll	115	A	OPP	Core destroyed	220	parent	8	7	8	116	-1	-1	104	15	0.1442	6.731	6	1	116,8,74,16,18,22,21	220	0	14,2
atoll_s115_B	atoll	115	B	OPP	Core destroyed	559	parent	8	6	7	245	-1	-1	93	10	0.1075	6.452	5	1	34,9,197,7,15,245	559	1	2,14
atoll_s116_A	atoll	116	A	OPP	Core destroyed	414	parent	8	6	8	295	-1	-1	124	15	0.121	4.839	3	3	89,91,8,9,153,295	414	0	14,2
atoll_s116_B	atoll	116	B	OPP	Core destroyed	234	parent	8	0	-1	-1	-1	-1	38	3	0.0789	0.0	0	0		234	1	2,14
atoll_s117_A	atoll	117	A	US	Core destroyed	650	parent	8	7	12	468	-1	-1	254	37	0.1457	2.756	7	0	38,468,58,12,14,21,17	650	0	14,2
atoll_s117_B	atoll	117	B	US	Core destroyed	913	parent	8	6	7	40	-1	-1	257	151	0.5875	2.335	6	0	15,40,9,20,7,31	913	1	2,14
drakkarfjord_s115_A	drakkarfjord	115	A	OPP	Core destroyed	188	parent	8	8	10	58	-1	58	113	0	0.0	7.08	7	1	10,11,25,58,27,37,30,34	188	0	26,4
drakkarfjord_s115_B	drakkarfjord	115	B	OPP	Core destroyed	308	parent	8	3	10	14	-1	-1	47	0	0.0	6.383	2	1	14,11,10	308	1	2,24
drakkarfjord_s116_A	drakkarfjord	116	A	US	Core destroyed	160	parent	8	8	10	37	42	37	152	68	0.4474	5.263	7	1	10,11,37,18,33,22,30,26	160	0	26,4
drakkarfjord_s116_B	drakkarfjord	116	B	US	Core destroyed	171	parent	8	8	10	46	46	46	163	0	0.0	4.908	7	1	40,36,46,33,21,14,11,10	171	1	2,24
drakkarfjord_s117_A	drakkarfjord	117	A	US	Core destroyed	316	parent	8	8	10	79	124	79	174	0	0.0	4.598	7	1	10,11,31,79,33,43,36,40	316	0	26,4
drakkarfjord_s117_B	drakkarfjord	117	B	US	Core destroyed	469	parent	8	8	10	46	46	46	461	0	0.0	1.735	7	1	40,36,46,33,21,14,11,10	469	1	2,24
glacierkeep_s115_A	glacierkeep	115	A	OPP	Core destroyed	572	parent	8	8	9	49	62	49	102	64	0.6275	7.843	8	0	44,46,28,49,17,10,14,9	572	0	14,26
glacierkeep_s115_B	glacierkeep	115	B	US	Core destroyed	197	parent	8	8	9	36	59	36	191	159	0.8325	4.188	8	0	36,32,14,29,9,25,10,22	197	1	14,2
glacierkeep_s116_A	glacierkeep	116	A	OPP	Titanium collected (tiebreak)	1000	parent	8	8	9	63	-1	63	346	0	0.0	2.312	7	1	44,62,18,63,17,10,14,9	1000	0	14,26
glacierkeep_s116_B	glacierkeep	116	B	US	Titanium collected (tiebreak)	1000	parent	8	8	9	36	44	36	994	103	0.1036	0.805	8	0	36,32,14,29,9,25,10,22	1000	1	14,2
glacierkeep_s117_A	glacierkeep	117	A	US	Core destroyed	205	parent	8	8	9	52	52	52	199	173	0.8693	4.02	8	0	45,49,21,52,17,10,14,9	205	0	14,26
glacierkeep_s117_B	glacierkeep	117	B	OPP	Core destroyed	465	parent	8	8	9	36	49	36	459	82	0.1786	1.743	8	0	36,32,14,29,9,25,10,22	465	1	14,2
midgard_s115_A	midgard	115	A	OPP	Core destroyed	589	parent	8	6	52	115	-1	-1	544	273	0.5018	1.103	6	0	52,111,56,65,87,115	589	0	26,26
midgard_s115_B	midgard	115	B	US	Core destroyed	265	parent	8	7	55	88	-1	-1	220	214	0.9727	3.182	5	2	64,68,61,55,88,84,77	265	1	2,2
midgard_s116_A	midgard	116	A	OPP	Core destroyed	465	parent	8	6	54	124	-1	-1	419	100	0.2387	1.432	5	1	54,67,124,64,72,67	465	0	26,26
midgard_s116_B	midgard	116	B	US	Core destroyed	293	parent	8	6	53	91	-1	-1	248	244	0.9839	2.419	6	0	69,56,64,91,58,53	293	1	2,2
midgard_s117_A	midgard	117	A	US	Core destroyed	215	parent	8	7	58	90	-1	-1	165	155	0.9394	4.242	5	2	58,88,62,90,68,75,71	215	0	26,26
midgard_s117_B	midgard	117	B	OPP	Core destroyed	196	parent	8	6	55	68	-1	-1	152	149	0.9803	3.947	4	2	64,68,61,55,67,68	196	1	2,2
nordkap_s115_A	nordkap	115	A	OPP	Core destroyed	201	parent	8	3	4	7	-1	-1	196	180	0.9184	1.531	2	1	5,4,7	201	0	9,18
nordkap_s115_B	nordkap	115	B	US	Core destroyed	361	parent	8	7	5	85	-1	-1	359	322	0.8969	1.95	7	0	19,21,79,5,60,6,85	361	1	9,6
nordkap_s116_A	nordkap	116	A	OPP	Core destroyed	893	parent	8	8	5	50	50	50	494	58	0.1174	1.619	8	0	26,30,25,37,18,6,50,5	893	0	9,18
nordkap_s116_B	nordkap	116	B	US	Core destroyed	440	parent	8	5	5	65	-1	-1	287	96	0.3345	1.742	5	0	65,61,5,6,32	440	1	9,6
nordkap_s117_A	nordkap	117	A	OPP	Core destroyed	212	parent	8	7	4	35	-1	-1	135	39	0.2889	5.185	6	1	29,25,35,22,20,5,4	212	0	9,18
nordkap_s117_B	nordkap	117	B	US	Titanium collected (tiebreak)	1000	parent	8	8	5	29	35	29	977	715	0.7318	0.819	8	0	16,18,10,21,5,25,6,29	1000	1	9,6
yulerune_s115_A	yulerune	115	A	OPP	Core destroyed	318	parent	8	5	38	48	-1	-1	292	164	0.5616	1.712	5	0	38,42,41,47,48	318	0	16,9
yulerune_s115_B	yulerune	115	B	OPP	Core destroyed	254	parent	8	6	32	72	-1	-1	121	71	0.5868	4.959	4	2	54,44,72,47,35,32	254	1	2,9
yulerune_s116_A	yulerune	116	A	OPP	Core destroyed	172	parent	8	6	34	48	-1	-1	96	82	0.8542	6.25	6	0	34,44,46,45,45,48	172	0	16,9
yulerune_s116_B	yulerune	116	B	OPP	Core destroyed	214	parent	8	6	36	58	-1	-1	189	54	0.2857	3.175	6	0	43,47,48,58,36,39	214	1	2,9
yulerune_s117_A	yulerune	117	A	US	Core destroyed	525	parent	8	7	34	69	-1	-1	499	496	0.994	1.403	6	1	47,69,34,37,36,40,39	525	0	16,9
yulerune_s117_B	yulerune	117	B	OPP	Core destroyed	305	parent	8	7	38	69	-1	-1	113	98	0.8673	6.195	6	1	42,48,55,51,46,38,69	305	1	2,9
