tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s58_A	atoll	58	A	US	Core destroyed	548	v520	11	492	547	547	481	109	6	0.7734	0.0125	1	188	9	0.6091
atoll_s58_B	atoll	58	B	OPP	Core destroyed	521	v520	11	-1	-1	520	510	45	19	0.9118	0.0373	0	51	28	0.9
atoll_s59_A	atoll	59	A	US	Core destroyed	274	v520	10	178	273	273	168	103	10	0.3869	0.0595	1	107	15	0.3631
atoll_s59_B	atoll	59	B	US	Core destroyed	131	v520	11	65	130	130	54	47	27	0.1296	0.5	1	54	34	0.0
atoll_s60_A	atoll	60	A	US	Core destroyed	138	v520	11	66	137	137	55	53	22	0.0364	0.4	1	55	48	0.0
atoll_s60_B	atoll	60	B	US	Core destroyed	123	v520	11	60	122	122	49	45	31	0.0816	0.6327	1	49	47	0.0
drakkarfjord_s58_A	drakkarfjord	58	A	US	Core destroyed	397	v520	14	33	396	396	19	17	5	0.1053	0.2632	1	19	18	0.0
drakkarfjord_s58_B	drakkarfjord	58	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
drakkarfjord_s59_A	drakkarfjord	59	A	OPP	Core destroyed	603	v520	14	140	-1	602	126	88	11	0.3016	0.0873	1	126	38	0.0
drakkarfjord_s59_B	drakkarfjord	59	B	US	Core destroyed	122	v520	14	40	121	121	26	23	10	0.1154	0.3846	1	26	25	0.0
drakkarfjord_s60_A	drakkarfjord	60	A	US	Core destroyed	99	v520	14	37	98	98	23	18	7	0.2174	0.3043	1	23	19	0.0
drakkarfjord_s60_B	drakkarfjord	60	B	US	Core destroyed	164	v520	14	68	163	163	54	44	18	0.1852	0.3333	1	54	43	0.0
glacierkeep_s58_A	glacierkeep	58	A	US	Core destroyed	110	v520	12	52	109	109	40	31	12	0.225	0.3	1	40	38	0.0
glacierkeep_s58_B	glacierkeep	58	B	US	Core destroyed	257	v520	12	92	256	256	80	53	35	0.3375	0.4375	1	80	66	0.0
glacierkeep_s59_A	glacierkeep	59	A	US	Core destroyed	120	v520	12	64	119	119	52	49	28	0.0577	0.5385	1	52	52	0.0
glacierkeep_s59_B	glacierkeep	59	B	US	Core destroyed	217	v520	12	68	216	216	56	20	6	0.6429	0.1071	1	56	35	0.0
glacierkeep_s60_A	glacierkeep	60	A	US	Core destroyed	146	v520	12	69	145	145	57	57	19	0.0	0.3333	1	57	57	0.0
glacierkeep_s60_B	glacierkeep	60	B	US	Core destroyed	253	v520	12	92	252	252	80	54	31	0.325	0.3875	1	80	66	0.0
midgard_s58_A	midgard	58	A	US	Core destroyed	234	v520	47	178	233	233	131	131	126	0.0	0.9618	1	131	131	0.0
midgard_s58_B	midgard	58	B	OPP	Core destroyed	696	v520	50	-1	-1	695	646	436	282	0.3251	0.4365	0	436	291	0.3251
midgard_s59_A	midgard	59	A	OPP	Core destroyed	269	v520	46	49	-1	268	3	3	0	0.0	0.0	1	3	0	0.0
midgard_s59_B	midgard	59	B	OPP	Core destroyed	274	v520	50	-1	-1	273	224	82	48	0.6339	0.2143	0	82	61	0.6339
midgard_s60_A	midgard	60	A	US	Core destroyed	273	v520	50	180	272	272	130	130	126	0.0	0.9692	1	130	130	0.0
midgard_s60_B	midgard	60	B	US	Core destroyed	333	v520	47	164	332	332	117	115	104	0.0171	0.8889	1	117	106	0.0
nordkap_s58_A	nordkap	58	A	US	Core destroyed	145	v520	8	48	144	144	40	34	21	0.15	0.525	1	40	40	0.0
nordkap_s58_B	nordkap	58	B	OPP	Core destroyed	279	v520	10	41	-1	278	31	23	10	0.2581	0.3226	1	31	13	0.0
nordkap_s59_A	nordkap	59	A	US	Core destroyed	266	v520	8	36	265	265	28	22	10	0.2143	0.3571	1	28	27	0.0
nordkap_s59_B	nordkap	59	B	US	Core destroyed	313	v520	8	183	312	312	175	103	33	0.4114	0.1886	1	172	63	0.0171
nordkap_s60_A	nordkap	60	A	US	Core destroyed	472	v520	8	433	471	471	425	425	106	0.0	0.2494	1	425	182	0.0
nordkap_s60_B	nordkap	60	B	OPP	Core destroyed	251	v520	12	-1	-1	250	239	194	131	0.1883	0.5481	0	197	158	0.1757
yulerune_s58_A	yulerune	58	A	US	Core destroyed	175	v520	29	128	174	174	99	98	93	0.0101	0.9394	1	99	97	0.0
yulerune_s58_B	yulerune	58	B	OPP	Core destroyed	317	v520	35	-1	-1	316	282	282	278	0.0	0.9858	0	282	282	0.0
yulerune_s59_A	yulerune	59	A	US	Core destroyed	214	v520	29	158	213	213	129	126	113	0.0233	0.876	1	129	124	0.0
yulerune_s59_B	yulerune	59	B	OPP	Core destroyed	435	v520	27	-1	-1	434	408	278	181	0.3186	0.4436	0	279	184	0.3162
yulerune_s60_A	yulerune	60	A	US	Core destroyed	233	v520	34	180	232	232	146	146	142	0.0	0.9726	1	146	146	0.0
yulerune_s60_B	yulerune	60	B	OPP	Core destroyed	325	v520	35	-1	-1	324	290	102	79	0.6483	0.2724	0	102	82	0.6483
