tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s73_A	atoll	73	A	OPP	Core destroyed	403	v520	403	11	41	13	12,2	1	6.5	8	2	2	2	66	1	79	0	0	0
atoll_s73_A	atoll	73	A	OPP	Core destroyed	403	v520	403	11	482	244	16,8	26	32.5	8	0	0	2	4	1	248	1	0	1
atoll_s73_B	atoll	73	B	US	Core destroyed	209	v520	209	17	27	9	5,13	5	8.5	8	1	1	2	19	1	28	7	0	1
atoll_s73_B	atoll	73	B	US	Core destroyed	209	v520	209	17	68	30	2,12	1	6.5	8	2	2	2	179	0	-1	6	0	1
atoll_s74_A	atoll	74	A	US	Core destroyed	450	v520	450	10	29	9	13,5	5	8.5	8	1	1	2	4	1	13	1	1	1
atoll_s74_A	atoll	74	A	US	Core destroyed	450	v520	450	10	43	14	13,5	5	8.5	8	1	1	2	5	1	19	1	0	1
atoll_s74_A	atoll	74	A	US	Core destroyed	450	v520	450	10	50	20	13,4	2	4.5	8	2	2	2	2	1	22	0	0	0
atoll_s74_A	atoll	74	A	US	Core destroyed	450	v520	450	10	186	103	17,1	5	8.5	8	1	1	2	347	0	-1	0	0	0
atoll_s74_A	atoll	74	A	US	Core destroyed	450	v520	450	10	230	137	10,7	25	40.5	8	0	0	2	4	1	141	1	0	1
atoll_s74_A	atoll	74	A	US	Core destroyed	450	v520	450	10	340	242	10,7	25	40.5	8	0	0	2	4	1	246	1	0	1
atoll_s74_B	atoll	74	B	US	Core destroyed	329	v520	329	45	29	9	4,12	2	8.5	8	1	1	2	320	0	-1	41	1	1
atoll_s75_A	atoll	75	A	US	Core destroyed	659	v520	659	29	30	10	12,3	1	6.5	8	2	2	2	140	1	150	13	1	1
atoll_s75_A	atoll	75	A	US	Core destroyed	659	v520	659	29	58	24	16,1	2	4.5	8	2	2	2	219	1	243	2	0	1
atoll_s75_A	atoll	75	A	US	Core destroyed	659	v520	659	29	348	237	13,7	17	22.5	8	0	0	2	4	1	241	1	0	1
atoll_s75_A	atoll	75	A	US	Core destroyed	659	v520	659	29	484	308	13,0	2	8.5	8	1	1	2	351	0	-1	2	2	1
atoll_s75_A	atoll	75	A	US	Core destroyed	659	v520	659	29	612	432	11,4	5	14.5	8	0	0	2	41	1	473	0	0	0
