tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s7_A	atoll	7	A	US	Core destroyed	175	v520	8	3	15	41	-1	-1	167	40	0.2395	1.796	2	1	16,15,41	175	0	14,2
atoll_s7_B	atoll	7	B	US	Core destroyed	147	v520	8	7	12	47	-1	-1	139	55	0.3957	5.036	6	1	16,40,18,47,14,12,14	147	1	2,14
atoll_s8_A	atoll	8	A	OPP	Core destroyed	398	v520	8	5	12	53	-1	-1	390	74	0.1897	1.282	4	1	53,14,46,12,42	398	0	14,2
atoll_s8_B	atoll	8	B	OPP	Core destroyed	542	v520	8	6	11	389	-1	-1	158	33	0.2089	3.797	4	2	11,26,19,24,14,389	542	1	2,14
atoll_s9_A	atoll	9	A	US	Core destroyed	138	v520	8	8	12	44	44	44	130	129	0.9923	6.154	7	1	26,23,28,12,44,14,41,17	138	0	14,2
atoll_s9_B	atoll	9	B	OPP	Core destroyed	223	v520	8	6	12	65	-1	-1	215	29	0.1349	2.791	6	0	22,65,15,37,12,20	223	1	2,14
drakkarfjord_s7_A	drakkarfjord	7	A	US	Core destroyed	141	v520	8	8	14	35	52	35	129	128	0.9922	6.202	6	2	14,15,26,29,28,30,31,35	141	0	26,4
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	8	8	14	29	29	29	988	986	0.998	0.81	6	2	20,22,14,25,15,29,25,29	1000	1	2,24
drakkarfjord_s8_A	drakkarfjord	8	A	US	Core destroyed	92	v520	8	8	14	36	36	36	80	79	0.9875	10.0	6	2	14,15,31,26,33,27,36,33	92	0	26,4
drakkarfjord_s8_B	drakkarfjord	8	B	US	Core destroyed	96	v520	8	8	14	36	36	36	84	82	0.9762	9.524	6	2	20,22,14,25,15,29,36,32	96	1	2,24
drakkarfjord_s9_A	drakkarfjord	9	A	US	Core destroyed	106	v520	8	8	14	30	30	30	94	93	0.9894	8.511	6	2	14,15,20,26,22,30,25,29	106	0	26,4
drakkarfjord_s9_B	drakkarfjord	9	B	US	Core destroyed	147	v520	8	8	14	31	31	31	135	133	0.9852	5.926	7	1	26,28,14,31,15,27,19,24	147	1	2,24
