tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s100_A	atoll	100	A	OPP	Core destroyed	465	flagoff	8	6	7	123	-1	-1	126	50	0.3968	4.762	5	1	16,11,7,46,123,44	465	0	14,2
atoll_s100_B	atoll	100	B	OPP	Core destroyed	234	flagoff	8	4	7	34	-1	-1	91	9	0.0989	4.396	4	0	34,9,7,15	234	1	2,14
atoll_s101_A	atoll	101	A	OPP	Core destroyed	504	flagoff	8	4	7	16	-1	-1	54	0	0.0	7.407	4	0	7,9,16,12	504	0	14,2
atoll_s101_B	atoll	101	B	OPP	Core destroyed	278	flagoff	8	4	10	15	-1	-1	48	0	0.0	8.333	2	2	15,14,10,11	278	1	2,14
atoll_s102_A	atoll	102	A	OPP	Core destroyed	318	flagoff	8	2	8	9	-1	-1	27	0	0.0	7.407	2	0	8,9	318	0	14,2
atoll_s102_B	atoll	102	B	US	Core destroyed	349	flagoff	8	5	7	52	-1	-1	227	8	0.0352	2.203	5	0	52,50,7,8,29	349	1	2,14
drakkarfjord_s100_A	drakkarfjord	100	A	OPP	Core destroyed	257	flagoff	8	7	10	44	-1	-1	75	0	0.0	9.333	6	1	10,11,30,32,44,35,41	257	0	26,4
drakkarfjord_s100_B	drakkarfjord	100	B	US	Core destroyed	137	flagoff	8	8	10	46	46	46	129	0	0.0	6.202	7	1	40,36,46,33,21,14,11,10	137	1	2,24
drakkarfjord_s101_A	drakkarfjord	101	A	OPP	Core destroyed	594	flagoff	8	8	10	586	-1	586	134	22	0.1642	5.97	7	1	10,11,31,586,33,43,36,40	594	0	26,4
drakkarfjord_s101_B	drakkarfjord	101	B	US	Core destroyed	979	flagoff	8	8	10	98	98	98	552	54	0.0978	1.449	5	3	35,37,98,40,19,13,17,10	979	1	2,24
drakkarfjord_s102_A	drakkarfjord	102	A	US	Titanium collected (tiebreak)	1000	flagoff	8	7	10	43	-1	-1	595	34	0.0571	1.176	6	1	10,11,31,33,43,36,40	1000	0	26,4
drakkarfjord_s102_B	drakkarfjord	102	B	OPP	Core destroyed	504	flagoff	8	7	10	132	-1	-1	161	87	0.5404	4.348	6	1	132,93,48,90,14,11,10	504	1	2,24
glacierkeep_s100_A	glacierkeep	100	A	US	Core destroyed	213	flagoff	8	8	9	51	51	51	207	138	0.6667	3.865	8	0	51,51,21,48,17,10,14,9	213	0	14,26
glacierkeep_s100_B	glacierkeep	100	B	OPP	Core destroyed	533	flagoff	8	8	9	36	44	36	130	64	0.4923	6.154	8	0	36,32,14,29,9,25,10,22	533	1	14,2
glacierkeep_s101_A	glacierkeep	101	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	42	47	42	307	253	0.8241	2.606	8	0	37,39,21,42,17,10,14,9	1000	0	14,26
glacierkeep_s101_B	glacierkeep	101	B	US	Core destroyed	253	flagoff	8	8	9	45	52	45	247	59	0.2389	3.239	8	0	33,35,20,38,9,42,10,45	253	1	14,2
glacierkeep_s102_A	glacierkeep	102	A	US	Core destroyed	171	flagoff	8	8	9	56	56	56	165	101	0.6121	4.848	8	0	56,54,21,51,17,10,14,9	171	0	14,26
glacierkeep_s102_B	glacierkeep	102	B	OPP	Core destroyed	612	flagoff	8	8	9	36	44	36	322	58	0.1801	2.484	8	0	36,32,14,29,9,25,10,22	612	1	14,2
midgard_s100_A	midgard	100	A	OPP	Core destroyed	285	flagoff	8	7	51	100	-1	-1	241	237	0.9834	2.905	6	1	51,80,55,100,59,66,62	285	0	26,26
midgard_s100_B	midgard	100	B	OPP	Core destroyed	626	flagoff	8	6	56	97	-1	-1	96	48	0.5	6.25	6	0	63,64,60,56,97,76	626	1	2,2
midgard_s101_A	midgard	101	A	US	Core destroyed	417	flagoff	8	7	52	104	-1	-1	373	362	0.9705	1.877	6	1	52,86,56,104,60,62,63	417	0	26,26
midgard_s101_B	midgard	101	B	OPP	Core destroyed	625	flagoff	8	6	52	83	-1	-1	191	124	0.6492	3.141	6	0	68,64,62,56,83,52	625	1	2,2
midgard_s102_A	midgard	102	A	OPP	Core destroyed	377	flagoff	8	7	53	108	-1	-1	332	329	0.991	2.108	6	1	53,90,57,108,61,68,64	377	0	26,26
midgard_s102_B	midgard	102	B	OPP	Core destroyed	196	flagoff	8	5	51	68	-1	-1	152	59	0.3882	3.289	5	0	64,68,61,55,51	196	1	2,2
nordkap_s100_A	nordkap	100	A	OPP	Core destroyed	445	flagoff	8	8	5	47	47	47	196	111	0.5663	4.082	8	0	23,28,16,37,47,6,10,5	445	0	9,18
nordkap_s100_B	nordkap	100	B	US	Core destroyed	210	flagoff	8	7	4	108	-1	-1	208	187	0.899	3.365	6	1	108,39,5,47,4,8,39	210	1	9,6
nordkap_s101_A	nordkap	101	A	US	Core destroyed	241	flagoff	8	8	4	60	60	60	239	226	0.9456	3.347	6	2	23,60,54,5,28,4,8,7	241	0	9,18
nordkap_s101_B	nordkap	101	B	OPP	Core destroyed	278	flagoff	8	7	5	71	-1	-1	134	70	0.5224	5.224	7	0	28,24,31,71,5,6,20	278	1	9,6
nordkap_s102_A	nordkap	102	A	OPP	Core destroyed	161	flagoff	8	4	5	42	-1	-1	116	103	0.8879	3.448	4	0	42,39,6,5	161	0	9,18
nordkap_s102_B	nordkap	102	B	US	Core destroyed	151	flagoff	8	8	4	31	31	31	149	138	0.9262	5.369	7	1	20,24,5,31,4,28,8,24	151	1	9,6
yulerune_s100_A	yulerune	100	A	OPP	Core destroyed	264	flagoff	8	6	39	63	-1	-1	119	93	0.7815	5.042	6	0	39,44,63,52,60,48	264	0	16,9
yulerune_s100_B	yulerune	100	B	OPP	Core destroyed	251	flagoff	8	6	32	70	-1	-1	99	65	0.6566	6.061	5	1	40,45,70,42,38,32	251	1	2,9
yulerune_s101_A	yulerune	101	A	OPP	Core destroyed	577	flagoff	8	5	38	57	-1	-1	552	545	0.9873	0.906	5	0	38,44,57,54,50	577	0	16,9
yulerune_s101_B	yulerune	101	B	OPP	Core destroyed	282	flagoff	8	6	30	61	-1	-1	118	85	0.7203	5.085	5	1	36,42,61,40,32,30	282	1	2,9
yulerune_s102_A	yulerune	102	A	OPP	Core destroyed	253	flagoff	8	5	35	52	-1	-1	225	217	0.9644	2.222	5	0	43,52,35,38,48	253	0	16,9
