tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s64_A	atoll	64	A	US	Core destroyed	123	v520	10	64	122	122	54	52	36	0.037	0.6667	1	54	54	0.0
atoll_s64_B	atoll	64	B	OPP	Core destroyed	191	v520	11	130	-1	190	119	17	4	0.8571	0.0336	1	119	4	0.0
atoll_s65_A	atoll	65	A	OPP	Core destroyed	398	v520	11	71	-1	397	60	38	5	0.3667	0.0833	1	56	6	0.0667
atoll_s65_B	atoll	65	B	OPP	Core destroyed	184	v520	11	64	-1	183	53	44	5	0.1698	0.0943	1	53	8	0.0
atoll_s66_A	atoll	66	A	OPP	Core destroyed	526	v520	10	-1	-1	525	516	118	21	0.7713	0.0407	0	138	68	0.7326
atoll_s66_B	atoll	66	B	US	Core destroyed	182	v520	11	89	181	181	78	33	4	0.5769	0.0513	1	78	24	0.0
drakkarfjord_s64_A	drakkarfjord	64	A	US	Core destroyed	106	v520	14	36	105	105	22	20	9	0.0909	0.4091	1	22	20	0.0
drakkarfjord_s64_B	drakkarfjord	64	B	US	Core destroyed	96	v520	14	40	95	95	26	20	11	0.2308	0.4231	1	26	25	0.0
drakkarfjord_s65_A	drakkarfjord	65	A	US	Core destroyed	91	v520	14	35	90	90	21	17	6	0.1905	0.2857	1	21	16	0.0
drakkarfjord_s65_B	drakkarfjord	65	B	US	Core destroyed	128	v520	14	72	127	127	58	48	1	0.1724	0.0172	1	58	6	0.0
drakkarfjord_s66_A	drakkarfjord	66	A	US	Core destroyed	93	v520	14	37	92	92	23	18	7	0.2174	0.3043	1	23	19	0.0
drakkarfjord_s66_B	drakkarfjord	66	B	US	Core destroyed	248	v520	14	192	247	247	178	41	1	0.7697	0.0056	1	61	6	0.6573
glacierkeep_s64_A	glacierkeep	64	A	US	Core destroyed	111	v520	12	55	110	110	43	33	15	0.2326	0.3488	1	43	41	0.0
glacierkeep_s64_B	glacierkeep	64	B	US	Core destroyed	217	v520	12	68	216	216	56	20	6	0.6429	0.1071	1	56	35	0.0
glacierkeep_s65_A	glacierkeep	65	A	US	Core destroyed	123	v520	12	67	122	122	55	51	30	0.0727	0.5455	1	55	55	0.0
glacierkeep_s65_B	glacierkeep	65	B	US	Harvesters (tiebreak)	1000	v520	12	924	-1	999	912	396	83	0.5658	0.091	1	880	177	0.0351
glacierkeep_s66_A	glacierkeep	66	A	US	Core destroyed	170	v520	12	63	169	169	51	42	28	0.1765	0.549	1	51	49	0.0
glacierkeep_s66_B	glacierkeep	66	B	OPP	Titanium collected (tiebreak)	1000	v520	12	56	-1	999	44	14	9	0.6818	0.2045	1	42	14	0.0455
midgard_s64_A	midgard	64	A	OPP	Core destroyed	148	v520	49	43	-1	147	0	0	0			1	0	0	
midgard_s64_B	midgard	64	B	US	Core destroyed	365	v520	50	184	364	364	134	132	127	0.0149	0.9478	1	134	131	0.0
midgard_s65_A	midgard	65	A	US	Core destroyed	277	v520	48	184	276	276	136	136	130	0.0	0.9559	1	136	136	0.0
midgard_s65_B	midgard	65	B	OPP	Core destroyed	829	v520	47	-1	-1	828	782	241	180	0.6918	0.2302	0	261	185	0.6662
midgard_s66_A	midgard	66	A	US	Core destroyed	213	v520	48	157	212	212	109	108	96	0.0092	0.8807	1	109	103	0.0
midgard_s66_B	midgard	66	B	US	Core destroyed	666	v520	48	616	665	665	568	466	281	0.1796	0.4947	1	474	303	0.1655
nordkap_s64_A	nordkap	64	A	US	Core destroyed	282	v520	8	212	281	281	204	27	9	0.8676	0.0441	1	117	17	0.4265
nordkap_s64_B	nordkap	64	B	US	Core destroyed	257	v520	8	144	256	256	136	122	70	0.1029	0.5147	1	136	124	0.0
nordkap_s65_A	nordkap	65	A	US	Core destroyed	183	v520	8	99	182	182	91	41	20	0.5495	0.2198	1	91	80	0.0
nordkap_s65_B	nordkap	65	B	US	Core destroyed	341	v520	8	100	340	340	92	81	28	0.1196	0.3043	1	92	83	0.0
nordkap_s66_A	nordkap	66	A	US	Core destroyed	186	v520	8	106	185	185	98	76	27	0.2245	0.2755	1	92	78	0.0612
nordkap_s66_B	nordkap	66	B	US	Core destroyed	301	v520	8	103	300	300	95	86	49	0.0947	0.5158	1	95	83	0.0
yulerune_s64_A	yulerune	64	A	OPP	Core destroyed	205	v520	34	-1	-1	204	171	170	164	0.0058	0.9591	0	171	169	0.0
yulerune_s64_B	yulerune	64	B	OPP	Core destroyed	303	v520	31	-1	-1	302	272	37	15	0.864	0.0551	0	51	25	0.8125
yulerune_s65_A	yulerune	65	A	OPP	Titanium collected (tiebreak)	1000	v520	30	-1	-1	999	970	969	963	0.001	0.9928	0	970	970	0.0
yulerune_s65_B	yulerune	65	B	OPP	Core destroyed	185	v520	29	-1	-1	184	156	69	49	0.5577	0.3141	0	70	56	0.5513
yulerune_s66_A	yulerune	66	A	US	Core destroyed	195	v520	31	139	194	194	108	108	100	0.0	0.9259	1	108	108	0.0
yulerune_s66_B	yulerune	66	B	OPP	Core destroyed	545	v520	33	-1	-1	544	512	512	510	0.0	0.9961	0	512	511	0.0
