tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s73_A	atoll	73	A	OPP	Core destroyed	332	flagoff	332	3	27	8	13,5	5	8.5	8	1	1	2	3	1	11	1	0	1
atoll_s73_A	atoll	73	A	OPP	Core destroyed	332	flagoff	332	3	48	20	16,4	2	4.5	8	2	2	2	312	0	-1	0	0	0
atoll_s73_B	atoll	73	B	OPP	Core destroyed	251	flagoff	251	17	21	6	4,13	2	4.5	8	2	2	2	64	1	70	14	4	1
atoll_s74_A	atoll	74	A	OPP	Core destroyed	620	flagoff	620	21	25	7	12,4	2	8.5	8	1	1	2	87	1	94	15	0	1
atoll_s74_A	atoll	74	A	OPP	Core destroyed	620	flagoff	620	21	431	206	10,3	9	20.5	8	0	0	2	1	1	207	1	0	1
atoll_s74_B	atoll	74	B	US	Core destroyed	190	flagoff	190	3	41	18	4,13	2	4.5	8	2	2	2	2	1	20	1	0	1
atoll_s74_B	atoll	74	B	US	Core destroyed	190	flagoff	190	3	90	58	5,14	4	6.5	8	2	2	2	132	0	-1	0	0	0
atoll_s75_A	atoll	75	A	US	Core destroyed	401	flagoff	401	36	27	10	15,5	4	6.5	8	2	2	2	391	0	-1	29	0	1
atoll_s75_A	atoll	75	A	US	Core destroyed	401	flagoff	401	36	46	18	12,2	1	6.5	8	2	2	2	2	1	20	0	0	0
atoll_s75_B	atoll	75	B	OPP	Core destroyed	223	flagoff	223	13	21	6	4,13	2	4.5	8	2	2	2	37	1	43	10	5	1
drakkarfjord_s73_A	drakkarfjord	73	A	OPP	Core destroyed	281	flagoff	281	13	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s73_A	drakkarfjord	73	A	OPP	Core destroyed	281	flagoff	281	13	878	276	22,8	18	32.5	8	0	0	2	1	1	277	1	0	1
drakkarfjord_s73_B	drakkarfjord	73	B	OPP	Core destroyed	281	flagoff	281	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s74_A	drakkarfjord	74	A	OPP	Core destroyed	549	flagoff	549	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s74_B	drakkarfjord	74	B	US	Core destroyed	152	flagoff	152	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s75_A	drakkarfjord	75	A	US	Core destroyed	544	flagoff	544	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s75_B	drakkarfjord	75	B	US	Core destroyed	192	flagoff	192	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
glacierkeep_s73_A	glacierkeep	73	A	US	Core destroyed	725	flagoff	725	36	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s73_A	glacierkeep	73	A	US	Core destroyed	725	flagoff	725	36	128	221	14,24	1	6.5	8	2	2	2	504	0	-1	32	0	1
glacierkeep_s73_A	glacierkeep	73	A	US	Core destroyed	725	flagoff	725	36	161	630	13,28	2	4.5	8	2	2	2	20	1	650	0	0	0
glacierkeep_s73_B	glacierkeep	73	B	US	Core destroyed	185	flagoff	185	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s73_B	glacierkeep	73	B	US	Core destroyed	185	flagoff	185	4	110	69	15,0	1	6.5	8	2	2	2	116	0	-1	0	0	0
glacierkeep_s74_A	glacierkeep	74	A	US	Core destroyed	725	flagoff	725	36	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s74_A	glacierkeep	74	A	US	Core destroyed	725	flagoff	725	36	128	221	14,24	1	6.5	8	2	2	2	504	0	-1	32	0	1
glacierkeep_s74_A	glacierkeep	74	A	US	Core destroyed	725	flagoff	725	36	161	630	13,28	2	4.5	8	2	2	2	20	1	650	0	0	0
glacierkeep_s74_B	glacierkeep	74	B	US	Core destroyed	525	flagoff	525	61	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s74_B	glacierkeep	74	B	US	Core destroyed	525	flagoff	525	61	114	229	15,0	1	6.5	8	2	2	2	42	1	271	14	4	1
glacierkeep_s74_B	glacierkeep	74	B	US	Core destroyed	525	flagoff	525	61	131	293	15,5	4	6.5	8	2	2	2	232	0	-1	43	0	1
glacierkeep_s75_A	glacierkeep	75	A	US	Core destroyed	193	flagoff	193	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s75_B	glacierkeep	75	B	US	Core destroyed	517	flagoff	517	10	14	7	15,6	9	12.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s75_B	glacierkeep	75	B	US	Core destroyed	517	flagoff	517	10	95	168	15,0	1	6.5	8	2	2	2	349	0	-1	6	3	1
nordkap_s73_A	nordkap	73	A	OPP	Core destroyed	288	flagoff	288	9	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s73_A	nordkap	73	A	OPP	Core destroyed	288	flagoff	288	9	17	6	11,20	2	4.5	8	2	2	2	282	0	-1	7	0	1
nordkap_s73_B	nordkap	73	B	US	Core destroyed	156	flagoff	156	6	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s73_B	nordkap	73	B	US	Core destroyed	156	flagoff	156	6	97	88	12,7	4	6.5	8	2	2	2	68	0	-1	4	0	1
nordkap_s74_A	nordkap	74	A	OPP	Core destroyed	402	flagoff	402	28	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s74_A	nordkap	74	A	OPP	Core destroyed	402	flagoff	402	28	102	64	9,16	1	6.5	8	2	2	2	338	0	-1	26	1	1
nordkap_s74_B	nordkap	74	B	US	Core destroyed	160	flagoff	160	26	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s74_B	nordkap	74	B	US	Core destroyed	160	flagoff	160	26	74	74	12,6	4	6.5	8	2	2	2	86	0	-1	24	0	1
nordkap_s75_A	nordkap	75	A	OPP	Core destroyed	346	flagoff	346	2	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s75_B	nordkap	75	B	US	Core destroyed	354	flagoff	354	69	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s75_B	nordkap	75	B	US	Core destroyed	354	flagoff	354	69	78	28	11,9	5	8.5	8	1	1	2	326	0	-1	67	0	1
