r	our_core_hp	opp_core_hp	our_ti	our_ammo	our_coll	opp_ti	opp_ammo	opp_coll	sent	gun	lau	bot	near_bot	near_sent	near_lau	opp_near_bot
29	500	500	0	12	0	5	24	0	0	1	0	5	0	0	0	1
30	500	500	0	8	0	5	24	0	0	1	0	5	0	0	0	0
31	500	500	10	4	0	15	24	0	0	1	0	5	0	0	0	1
32	500	500	3	0	0	1	24	0	0	1	0	5	0	0	0	1
33	500	500	3	0	0	1	24	0	0	1	0	5	0	0	0	0
34	500	500	3	0	0	1	24	0	0	1	0	5	0	0	0	1
35	500	500	13	0	0	11	24	0	0	1	0	5	0	0	0	1
36	500	500	6	0	0	4	24	0	0	1	0	5	0	0	0	1
37	500	500	16	0	10	4	24	0	0	1	0	5	0	0	0	0
38	500	500	22	0	20	4	24	0	0	1	0	5	0	0	0	0
39	500	500	32	6	30	14	24	0	0	1	0	5	0	0	0	0
40	500	500	26	18	40	0	24	0	0	1	0	5	0	0	0	0
41	500	500	20	24	40	0	24	0	0	1	0	5	1	0	0	0
42	500	500	23	24	50	0	24	0	0	1	0	5	1	0	0	0
43	500	500	33	24	50	10	24	0	0	1	0	5	0	0	0	0
44	500	500	33	24	50	3	24	0	0	1	0	5	1	0	0	0
45	500	500	33	24	50	3	24	0	0	1	0	5	1	0	0	1
46	500	500	36	24	60	3	24	0	0	1	0	5	1	0	0	1
47	500	500	36	24	60	13	24	0	0	1	0	5	0	0	0	1
48	500	500	36	20	60	6	24	0	0	1	0	5	1	0	0	1
49	500	500	32	20	60	6	24	0	0	1	0	5	0	0	0	1
50	500	500	38	20	70	6	24	0	0	1	0	5	1	0	0	1
51	500	500	44	20	70	16	24	0	0	1	0	5	0	0	0	0
52	500	500	40	20	70	2	24	0	0	1	0	5	1	0	0	1
53	500	500	36	20	70	2	24	0	0	1	0	5	0	0	0	1
54	500	500	42	20	80	2	24	0	0	1	0	5	1	0	0	1
55	500	500	41	20	80	12	24	0	0	1	0	5	1	0	0	1
56	500	500	37	24	80	5	24	0	0	1	0	5	0	0	0	1
57	500	500	37	24	80	5	24	0	0	1	0	5	1	0	0	1
58	500	500	47	24	90	5	24	0	0	1	0	5	1	0	0	1
59	500	500	57	24	90	15	24	0	0	1	0	5	0	0	0	1
60	500	500	57	24	90	1	24	0	0	1	0	5	1	0	0	1
61	500	500	57	24	90	1	24	0	0	1	0	5	0	0	0	1
62	500	500	67	24	100	1	24	0	0	1	0	5	1	0	0	1
63	500	500	77	24	100	11	14	0	0	1	0	5	1	0	0	0
64	500	500	77	24	100	4	14	0	0	1	0	5	0	0	0	1
65	500	500	77	24	100	4	4	0	0	1	0	4	0	0	0	1
66	500	500	87	24	110	4	4	0	0	1	0	4	0	0	0	0
67	500	500	97	24	110	14	4	0	0	1	0	4	0	0	0	1
68	500	500	97	24	110	0	4	0	0	1	0	4	0	0	0	1
69	500	500	97	24	110	10	4	10	0	1	0	4	0	0	0	1
70	500	500	107	24	120	11	4	20	0	1	0	4	0	0	0	1
71	500	500	73	24	120	19	4	20	0	1	0	4	0	0	0	1
72	500	500	73	24	120	3	11	20	0	1	0	4	0	0	0	1
73	500	500	73	24	120	3	11	20	0	1	0	4	0	0	0	1
74	500	500	83	24	130	3	11	20	0	1	0	4	0	0	0	1
75	500	500	93	24	130	13	11	20	0	1	0	4	0	0	0	1
76	500	500	93	24	130	4	11	20	0	1	0	4	0	0	0	1
77	500	500	93	24	130	2	11	20	0	1	0	4	0	0	0	1
78	500	500	103	24	140	2	11	20	0	1	0	4	0	0	0	1
79	500	500	22	24	140	12	11	20	0	1	0	4	0	0	0	1
80	500	500	15	24	140	3	11	20	0	1	0	4	0	0	0	1
81	500	500	15	24	140	3	11	20	0	1	0	4	0	0	0	1
82	500	500	18	24	150	3	11	20	0	1	0	4	0	0	0	1
83	500	500	21	24	150	13	11	20	0	1	0	4	0	0	0	1
84	500	500	21	24	150	11	11	20	0	1	0	4	0	0	0	1
85	500	500	14	24	150	9	11	20	0	1	0	4	0	0	0	1
86	500	500	24	24	160	7	11	20	0	1	0	4	0	0	0	1
87	500	500	27	24	160	15	11	20	0	1	0	4	0	0	0	1
88	500	500	27	24	160	15	11	20	0	1	0	4	0	0	0	1
89	500	500	13	24	160	15	11	20	0	1	0	4	0	0	0	1
90	500	500	13	24	160	15	11	20	0	1	0	4	0	0	0	1
91	500	500	16	24	160	25	11	20	0	1	0	4	0	0	0	1
92	500	500	9	24	160	12	24	20	0	1	0	4	0	0	0	1
93	500	500	2	24	160	12	24	20	0	1	0	4	0	0	0	1
94	500	500	2	24	160	12	24	20	0	1	0	4	0	0	0	1
95	500	500	12	24	160	22	24	20	0	1	0	4	0	0	0	1
96	500	500	5	24	160	15	24	20	0	1	0	4	0	0	0	1
97	500	500	5	20	160	15	24	20	0	1	0	4	0	0	0	1
98	500	500	5	20	160	15	24	20	0	1	0	4	0	0	0	1
99	500	500	15	20	160	25	24	20	0	1	0	4	0	0	0	1
100	500	500	1	20	160	18	24	20	0	1	0	4	0	0	0	1
101	500	500	1	20	160	18	24	20	0	1	0	4	0	0	0	1
102	500	500	1	20	160	18	24	20	0	1	0	4	0	0	0	1
103	500	500	11	20	160	28	24	20	0	1	0	4	0	0	0	1
104	500	500	4	20	160	28	24	20	0	1	0	4	0	0	0	1
105	500	500	4	20	160	28	24	20	0	1	0	4	0	0	0	1
106	500	500	4	20	160	28	24	20	0	1	0	4	0	0	0	1
107	500	500	14	20	160	38	24	20	0	1	0	4	0	0	0	1
108	500	500	0	20	160	38	24	20	0	1	0	4	0	0	0	1
109	500	500	0	20	160	38	24	20	0	1	0	4	0	0	0	1
110	500	500	0	20	160	38	24	20	0	1	0	4	0	0	0	2
111	500	500	10	20	160	48	24	20	0	1	0	4	0	0	0	1
112	500	500	3	20	160	48	24	20	0	1	0	4	0	0	0	2
113	500	500	3	20	160	48	24	20	0	1	0	4	0	0	0	1
114	500	500	3	20	160	48	24	20	0	1	0	4	0	0	0	2
115	500	500	13	20	160	58	24	20	0	1	0	4	0	0	0	1
116	500	500	6	20	160	6	24	20	0	1	0	4	0	0	0	2
117	500	500	6	20	160	6	24	20	0	1	0	4	0	0	0	1
118	500	500	6	20	160	6	24	20	0	1	0	4	0	0	0	2
119	500	500	16	20	160	16	24	20	0	1	0	4	0	0	0	1
120	500	500	12	24	160	16	24	20	0	1	0	4	0	0	0	2
121	500	500	12	24	160	16	24	20	0	1	0	4	0	0	0	1
122	500	500	12	24	160	16	24	20	0	1	0	4	0	0	0	2
123	500	500	22	24	160	26	24	20	0	1	0	4	0	0	0	1
124	500	500	22	24	160	26	24	20	0	1	0	4	0	0	0	2
125	500	500	22	24	160	26	24	20	0	1	0	4	0	0	0	2
126	500	500	22	24	160	18	24	20	0	1	0	4	0	0	0	2
127	500	500	32	24	160	28	24	20	0	1	0	4	0	0	0	2
128	500	500	18	24	160	20	24	20	0	1	0	4	0	0	0	2
129	500	500	18	24	160	20	24	20	0	1	0	4	0	0	0	2
130	500	500	18	24	160	12	24	20	0	1	0	4	0	0	0	2
131	500	500	28	24	160	22	24	20	0	1	0	4	0	0	0	2
132	500	500	21	24	160	14	24	20	0	1	0	4	0	0	0	2
133	500	500	21	24	160	14	24	20	0	1	0	4	0	0	0	2
134	500	500	21	24	160	6	24	20	0	1	0	4	0	0	0	2
135	500	500	31	24	160	16	24	20	0	1	0	4	0	0	0	2
136	500	500	17	24	160	8	24	20	0	1	0	4	0	0	0	2
137	500	500	17	24	160	8	24	20	0	1	0	4	0	0	0	2
138	500	500	10	24	160	0	24	20	0	1	0	4	0	0	0	2
139	500	500	20	24	160	10	24	20	0	1	0	4	0	0	0	2
140	500	500	20	24	160	2	24	20	0	1	0	4	0	0	0	2
141	500	500	20	24	160	2	24	20	0	1	0	4	0	0	0	2
142	500	500	20	24	160	2	24	20	0	1	0	4	0	0	0	2
143	500	500	30	24	160	12	24	20	0	1	0	4	0	0	0	2
144	500	500	23	24	160	4	24	20	0	1	0	4	0	0	0	2
145	500	500	23	24	160	4	24	20	0	1	0	4	0	0	0	2
146	500	500	16	24	160	4	24	20	0	1	0	4	0	0	0	2
147	500	500	26	24	160	14	24	20	0	1	0	4	0	0	0	2
148	500	500	19	24	160	6	24	20	0	1	0	4	0	0	0	2
149	500	500	19	24	160	6	24	20	0	1	0	4	0	0	0	2
150	500	500	19	24	160	6	24	20	0	1	0	4	0	0	0	2
151	500	500	29	24	160	16	24	20	0	1	0	4	0	0	0	2
152	500	500	22	24	160	8	24	20	0	1	0	4	0	0	0	2
153	500	500	22	24	160	8	24	20	0	1	0	4	0	0	0	2
154	500	500	22	24	160	0	24	20	0	1	0	4	0	0	0	2
155	500	500	32	24	160	10	24	20	0	1	0	4	0	0	0	2
156	500	500	25	24	160	2	24	20	0	1	0	4	0	0	0	2
157	500	500	25	24	160	2	24	20	0	1	0	4	0	0	0	2
158	500	500	25	24	160	2	24	20	0	1	0	4	0	0	0	2
159	500	500	35	24	160	12	24	20	0	1	0	4	0	0	0	2
160	500	500	35	24	160	4	24	20	0	1	0	4	0	0	0	2
161	500	500	35	24	160	4	24	20	0	1	0	4	0	0	0	2
162	500	500	35	24	160	4	24	20	0	1	0	4	0	0	0	2
163	500	500	45	24	160	14	24	20	0	1	0	4	0	0	0	2
164	500	500	45	24	160	14	24	20	0	1	0	4	0	0	0	2
165	500	500	45	24	160	14	24	20	0	1	0	4	0	0	0	2
166	500	500	45	24	160	14	24	20	0	1	0	4	0	0	0	2
167	500	500	55	24	160	24	24	20	0	1	0	4	0	0	0	2
168	500	500	55	24	160	24	24	20	0	1	0	4	0	0	0	2
169	500	500	55	24	160	24	24	20	0	1	0	4	0	0	0	2
170	500	500	55	24	160	24	24	20	0	1	0	4	0	0	0	2
171	500	500	65	24	160	34	24	20	0	1	0	4	0	0	0	2
172	500	500	65	24	160	34	24	20	0	1	0	4	0	0	0	2
173	500	500	65	24	160	34	24	20	0	1	0	4	0	0	0	2
174	500	500	65	24	160	34	24	20	0	1	0	4	0	0	0	2
175	500	500	75	24	160	44	24	20	0	1	0	4	0	0	0	2
176	500	500	22	24	160	44	24	20	0	1	0	4	0	0	0	2
177	500	500	22	24	160	44	24	20	0	1	0	4	0	0	0	2
178	500	500	22	24	160	44	24	20	0	1	0	4	0	0	0	2
179	500	500	32	24	160	54	24	20	0	1	0	4	0	0	0	2
180	500	500	24	24	160	54	24	20	0	1	0	4	0	0	0	2
181	500	500	24	24	160	54	24	20	0	1	0	4	0	0	0	2
182	500	500	24	24	160	54	24	20	0	1	0	4	0	0	0	2
183	500	500	34	24	160	64	24	20	0	1	0	4	0	0	0	2
184	500	500	34	24	160	64	24	20	0	1	0	4	0	0	0	2
185	500	500	34	24	160	8	24	20	0	1	0	4	0	0	0	2
186	500	500	34	24	160	0	24	20	0	1	0	4	0	0	0	2
187	500	500	44	24	160	10	24	20	0	1	0	4	0	0	0	2
188	500	500	44	24	160	2	24	20	0	1	0	4	0	0	0	2
189	500	500	44	24	160	2	24	20	0	1	0	4	0	0	0	2
190	500	500	44	24	160	2	24	20	0	1	0	4	0	0	0	2
191	500	500	54	24	160	12	24	20	0	1	0	4	0	0	0	2
192	500	500	54	24	160	12	24	20	0	1	0	4	0	0	0	2
193	500	500	54	24	160	4	24	20	0	1	0	4	0	0	0	2
194	500	500	54	24	160	4	24	20	0	1	0	4	0	0	0	2
195	500	500	64	24	160	14	24	20	0	1	0	4	0	0	0	2
196	500	500	64	24	160	6	24	20	0	1	0	4	0	0	0	2
197	500	500	64	24	160	6	24	20	0	1	0	4	0	0	0	2
198	500	500	64	24	160	6	24	20	0	1	0	4	0	0	0	2
199	500	500	74	24	160	16	24	20	0	1	0	4	0	0	0	2
200	500	500	20	24	160	8	24	20	0	1	0	4	0	0	0	2
201	500	500	12	24	160	8	24	20	0	1	0	4	0	0	0	2
202	500	500	12	24	160	0	24	20	0	1	0	4	0	0	0	2
203	500	500	22	24	160	10	24	20	0	1	0	4	0	0	0	2
204	500	500	22	24	160	2	24	20	0	1	0	4	0	0	0	2
205	500	500	22	24	160	2	24	20	0	1	0	4	0	0	0	2
206	500	500	22	24	160	2	24	20	0	1	0	4	0	0	0	2
207	500	500	32	24	160	12	24	20	0	1	0	4	0	0	0	2
208	500	500	24	24	160	4	24	20	0	1	0	4	0	0	0	2
209	500	500	16	24	160	4	24	20	0	1	0	4	0	0	0	2
210	500	500	16	24	160	4	24	20	0	1	0	4	0	0	0	2
211	500	500	26	24	160	14	24	20	0	1	0	4	0	0	0	2
212	500	500	18	24	160	6	24	20	0	1	0	4	0	0	0	2
213	500	500	18	24	160	6	24	20	0	1	0	4	0	0	0	2
214	500	500	18	24	160	6	24	20	0	1	0	4	0	0	0	2
215	500	500	28	24	160	16	24	20	0	1	0	4	0	0	0	2
216	500	500	20	24	160	16	24	20	0	1	0	4	0	0	0	2
217	500	500	20	24	160	16	24	20	0	1	0	4	0	0	0	2
218	500	500	20	24	160	16	24	20	0	1	0	4	0	0	0	2
219	500	500	30	24	160	26	24	20	0	1	0	4	0	0	0	2
220	500	500	22	24	160	26	24	20	0	1	0	4	0	0	0	2
221	500	500	22	24	160	26	24	20	0	1	0	4	0	0	0	2
222	500	500	22	24	160	26	24	20	0	1	0	4	0	0	0	2
223	500	500	32	24	160	36	24	20	0	1	0	4	0	0	0	2
224	500	500	24	24	160	36	24	20	0	1	0	4	0	0	0	2
225	500	500	24	24	160	36	24	20	0	1	0	4	0	0	0	2
226	500	500	16	24	160	36	24	20	0	1	0	4	0	0	0	2
227	500	500	26	24	160	46	24	20	0	1	0	4	0	0	0	2
228	500	500	18	24	160	46	24	20	0	1	0	4	0	0	0	2
229	500	500	18	24	160	46	24	20	0	1	0	4	0	0	0	2
230	500	500	18	24	160	46	24	20	0	1	0	4	0	0	0	2
231	500	500	28	24	160	56	24	20	0	1	0	4	0	0	0	2
232	500	500	20	24	160	56	24	20	0	1	0	4	0	0	0	2
233	500	500	20	24	160	56	24	20	0	1	0	4	0	0	0	2
234	500	500	20	24	160	56	24	20	0	1	0	4	0	0	0	2
235	500	500	30	24	160	66	24	20	0	1	0	4	0	0	0	2
236	500	500	22	24	160	7	24	20	0	1	0	4	0	0	0	2
237	500	500	22	24	160	7	24	20	0	1	0	4	0	0	0	2
238	500	500	22	24	160	7	24	20	0	1	0	4	0	0	0	2
239	500	500	32	24	160	17	24	20	0	1	0	4	0	0	0	2
240	500	500	32	24	160	8	24	20	0	1	0	4	0	0	0	2
241	500	500	32	24	160	8	24	20	0	1	0	4	0	0	0	2
242	500	500	32	24	160	8	24	20	0	1	0	4	0	0	0	2
243	500	500	42	24	160	18	24	20	0	1	0	4	0	0	0	2
244	500	500	42	24	160	9	24	20	0	1	0	4	0	0	0	2
245	500	500	42	24	160	9	24	20	0	1	0	4	0	0	0	2
246	500	500	42	24	160	0	24	20	0	1	0	4	0	0	0	2
247	500	500	52	24	160	10	24	20	0	1	0	4	0	0	0	2
248	500	500	52	24	160	1	24	20	0	1	0	4	0	0	0	2
249	500	500	52	24	160	1	24	20	0	1	0	4	0	0	0	2
250	500	500	52	24	160	1	24	20	0	1	0	4	0	0	0	2
251	500	500	62	24	160	11	24	20	0	1	0	4	0	0	0	2
252	500	500	62	24	160	2	24	20	0	1	0	4	0	0	0	2
253	500	500	62	24	160	2	24	20	0	1	0	4	0	0	0	2
254	500	500	62	24	160	2	24	20	0	1	0	4	0	0	0	2
255	500	500	72	24	160	12	24	20	0	1	0	4	0	0	0	2
256	500	500	72	24	160	3	24	20	0	1	0	4	0	0	0	2
257	500	500	72	24	160	3	24	20	0	1	0	4	0	0	0	2
258	500	500	72	24	160	3	24	20	0	1	0	4	0	0	0	2
259	500	500	82	24	160	13	24	20	0	1	0	4	0	0	0	2
260	500	500	25	24	160	4	24	20	0	1	0	4	0	0	0	2
261	500	500	25	24	160	4	24	20	0	1	0	4	0	0	0	2
262	500	500	17	24	160	4	24	20	0	1	0	4	0	0	0	2
263	500	500	27	24	160	14	24	20	0	1	0	4	0	0	0	2
264	500	500	19	24	160	5	24	20	0	1	0	4	0	0	0	2
265	500	500	19	24	160	5	24	20	0	1	0	4	0	0	0	2
266	500	500	19	24	160	5	24	20	0	1	0	4	0	0	0	2
267	500	500	29	24	160	15	24	20	0	1	0	4	0	0	0	2
268	500	500	21	24	160	6	24	20	0	1	0	4	0	0	0	2
269	500	500	21	24	160	6	24	20	0	1	0	4	0	0	0	2
270	500	500	21	24	160	6	24	20	0	1	0	4	0	0	0	2
271	500	500	31	24	160	16	24	20	0	1	0	4	0	0	0	2
272	500	500	23	24	160	7	24	20	0	1	0	4	0	0	0	2
273	500	500	23	24	160	7	24	20	0	1	0	4	0	0	0	2
274	500	500	23	24	160	7	24	20	0	1	0	4	0	0	0	2
275	500	500	33	24	160	17	24	20	0	1	0	4	0	0	0	2
276	500	500	25	24	160	17	24	20	0	1	0	4	0	0	0	2
277	500	500	25	24	160	17	24	20	0	1	0	4	0	0	0	2
278	500	500	17	24	160	17	24	20	0	1	0	4	0	0	0	2
279	500	500	27	24	160	27	24	20	0	1	0	4	0	0	0	2
280	500	500	19	24	160	18	24	20	0	1	0	4	0	0	0	2
281	500	500	19	24	160	18	24	20	0	1	0	4	0	0	0	2
282	500	500	19	24	160	18	24	20	0	1	0	4	0	0	0	2
283	500	500	29	24	160	28	24	20	0	1	0	4	0	0	0	2
284	500	500	21	24	160	28	24	20	0	1	0	4	0	0	0	2
285	500	500	21	24	160	28	24	20	0	1	0	4	0	0	0	2
286	500	500	21	24	160	28	24	20	0	1	0	4	0	0	0	2
287	500	500	31	24	160	38	24	20	0	1	0	4	0	0	0	2
288	500	500	22	24	160	38	24	20	0	1	0	4	0	0	0	2
289	500	500	22	24	160	38	24	20	0	1	0	4	0	0	0	2
290	500	500	22	24	160	38	24	20	0	1	0	4	0	0	0	2
291	500	500	32	24	160	48	24	20	0	1	0	4	0	0	0	2
292	500	500	23	24	160	39	24	20	0	1	0	4	0	0	0	2
293	500	500	23	24	160	39	24	20	0	1	0	4	0	0	0	2
294	500	500	23	24	160	39	24	20	0	1	0	4	0	0	0	2
295	500	500	33	20	160	40	24	20	0	1	0	4	0	0	0	2
296	500	500	29	20	160	39	24	20	0	1	0	4	0	0	0	2
297	500	500	25	20	160	38	24	20	0	1	0	4	0	0	0	2
298	500	500	21	20	160	37	24	20	0	1	0	4	0	0	0	2
299	500	500	27	20	160	46	24	20	0	1	0	4	0	0	0	2
300	500	500	23	20	160	45	24	20	0	1	0	4	0	0	0	2
301	500	500	19	20	160	46	24	30	0	1	0	4	0	0	0	2
302	500	500	15	20	160	55	24	40	0	1	0	4	0	0	0	2
303	500	500	25	16	160	64	24	40	0	1	0	4	0	0	0	2
304	500	500	17	20	160	63	24	40	0	1	0	4	0	0	0	2
305	500	500	13	20	160	62	24	40	0	1	0	4	0	0	0	2
306	500	500	13	16	160	71	24	50	0	1	0	4	0	0	0	2
307	500	500	23	12	160	82	24	60	0	1	0	4	0	0	0	2
308	500	500	12	19	160	82	24	60	0	1	0	4	0	0	0	2
309	500	500	12	15	160	82	24	60	0	1	0	4	0	0	0	2
310	500	500	12	11	160	81	24	60	0	1	0	4	0	0	0	2
311	500	500	22	7	160	100	24	70	0	1	0	4	0	0	0	2
312	500	500	12	13	160	91	24	70	0	1	0	4	0	0	0	2
313	500	500	12	9	160	90	24	70	0	1	0	4	0	0	0	2
314	500	500	12	5	160	99	24	80	0	1	0	4	0	0	0	2
315	500	500	22	1	160	118	24	90	0	1	0	4	0	0	0	2
316	500	500	12	7	160	117	24	90	0	1	0	4	0	0	0	2
317	500	500	12	3	160	116	24	90	0	1	0	4	0	0	0	2
318	500	500	12	3	160	117	24	100	0	1	0	4	0	0	0	2
319	500	500	22	3	160	137	24	110	0	1	0	4	0	0	0	2
320	500	500	12	9	160	43	24	110	0	1	0	4	0	0	0	2
321	482	500	12	5	160	43	14	110	0	1	0	4	0	0	0	2
322	482	500	12	1	160	43	14	110	0	1	0	4	0	0	0	2
323	464	500	22	1	160	63	4	120	0	1	0	4	0	0	0	2
324	464	500	12	11	160	57	20	130	0	1	0	4	0	0	0	2
325	446	500	12	11	160	46	21	130	0	1	0	4	0	0	0	2
326	446	500	12	11	160	46	21	130	0	1	0	4	0	0	0	2
327	428	500	22	11	160	56	11	130	0	1	0	4	0	0	0	2
328	428	500	12	21	160	56	21	140	0	1	0	4	0	0	0	2
329	410	500	12	21	160	46	21	140	0	1	0	4	0	0	0	2
330	410	500	12	21	160	46	21	140	0	1	0	4	0	0	0	2
331	392	500	22	21	160	66	11	150	0	1	0	4	0	0	0	2
332	392	500	22	21	160	60	27	160	0	1	0	4	0	0	0	2
333	374	500	22	21	160	46	31	160	0	1	0	4	0	0	0	2
334	374	500	22	21	160	46	31	160	0	1	0	4	0	0	0	2
335	356	500	32	21	160	56	21	160	0	1	0	4	0	0	0	2
336	356	500	32	21	160	56	31	170	0	1	0	4	0	0	0	2
337	338	500	32	21	160	46	31	170	0	1	0	4	0	0	0	2
338	338	500	32	21	160	46	31	170	0	1	0	4	0	0	0	2
339	320	500	42	21	160	56	21	170	0	1	0	4	0	0	0	2
340	320	500	42	21	160	56	31	180	0	1	0	4	0	0	0	2
341	302	500	42	21	160	46	31	180	0	1	0	4	0	0	0	2
342	302	500	42	21	160	46	31	180	0	1	0	4	0	0	0	2
343	284	500	52	21	160	56	21	180	0	1	0	4	0	0	0	2
344	284	500	52	21	160	56	31	190	0	1	0	4	0	0	0	2
345	266	500	52	21	160	46	31	190	0	1	0	4	0	0	0	2
346	266	500	52	21	160	46	31	190	0	1	0	4	0	0	0	2
347	248	500	62	21	160	56	21	190	0	1	0	4	0	0	0	2
348	248	500	62	21	160	56	31	200	0	1	0	4	0	0	0	2
349	230	500	62	21	160	46	31	200	0	1	0	4	0	0	0	2
350	230	500	62	21	160	46	31	200	0	1	0	4	0	0	0	2
351	212	500	72	21	160	56	21	200	0	1	0	4	0	0	0	2
352	212	500	72	21	160	56	31	210	0	1	0	4	0	0	0	2
353	194	500	72	21	160	46	31	210	0	1	0	4	0	0	0	2
354	194	500	72	21	160	46	31	210	0	1	0	4	0	0	0	2
355	176	500	82	21	160	56	21	210	0	1	0	4	0	0	0	2
356	176	500	22	21	160	56	31	220	0	1	0	4	0	0	0	2
357	158	500	13	21	160	46	31	220	0	1	0	4	0	0	0	2
358	158	500	13	21	160	46	31	220	0	1	0	4	0	0	0	2
359	140	500	23	21	160	56	21	220	0	1	0	4	0	0	0	2
360	140	500	23	21	160	56	31	230	0	1	0	4	0	0	0	2
361	122	500	23	21	160	46	31	230	0	1	0	4	0	0	0	2
362	122	500	23	21	160	46	31	230	0	1	0	4	0	0	0	2
363	104	500	33	21	160	56	21	230	0	1	0	4	0	0	0	2
364	104	500	24	21	160	56	31	240	0	1	0	4	0	0	0	2
365	86	500	24	21	160	46	31	240	0	1	0	4	0	0	0	2
366	86	500	24	21	160	46	31	240	0	1	0	4	0	0	0	2
367	68	500	34	21	160	56	21	240	0	1	0	4	0	0	0	2
368	68	500	34	21	160	56	31	250	0	1	0	4	0	0	0	2
369	50	500	25	21	160	46	31	250	0	1	0	4	0	0	0	2
370	50	500	25	21	160	46	31	250	0	1	0	4	0	0	0	2
371	32	500	26	21	160	56	21	250	0	1	0	4	0	0	0	2
372	32	500	26	21	160	56	31	260	0	1	0	4	0	0	0	2
373	14	500	17	21	160	46	31	260	0	1	0	4	0	0	0	2
374	14	500	17	21	160	46	31	260	0	1	0	4	0	0	0	2
375	0	500	27	21	160	56	21	260	0	1	0	4	0	0	0	2
