tag	arm	map	g	seed	ord	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
only1I_glacierkeep_g0	only1I	glacierkeep	0	8400	A	OPP	_v488beltbreak2	Core destroyed	588	0	180	960
only1I_glacierkeep_g1	only1I	glacierkeep	1	8401	B	US	only1	Core destroyed	197	0	60	0
only1I_glacierkeep_g2	only1I	glacierkeep	2	8402	A	OPP	_v488beltbreak2	Core destroyed	825	0	350	0
only1I_glacierkeep_g3	only1I	glacierkeep	3	8403	B	US	only1	Titanium collected (tiebreak)	1000	0	60	0
only1I_glacierkeep_g4	only1I	glacierkeep	4	8404	A	US	only1	Titanium collected (tiebreak)	1000	0	320	10
only1I_glacierkeep_g5	only1I	glacierkeep	5	8405	B	US	only1	Core destroyed	229	0	280	0
only1I_nordkap_g0	only1I	nordkap	0	8400	A	US	only1	Core destroyed	829	0	2030	2250
only1I_nordkap_g1	only1I	nordkap	1	8401	B	US	only1	Core destroyed	128	0	590	30
only1I_nordkap_g2	only1I	nordkap	2	8402	A	OPP	_v488beltbreak2	Core destroyed	877	0	240	340
only1I_nordkap_g3	only1I	nordkap	3	8403	B	US	only1	Core destroyed	216	0	1330	260
only1I_nordkap_g4	only1I	nordkap	4	8404	A	US	only1	Core destroyed	156	0	490	170
only1I_nordkap_g5	only1I	nordkap	5	8405	B	US	only1	Titanium collected (tiebreak)	1000	0	180	0
only1I_atoll_g0	only1I	atoll	0	8400	A	OPP	_v488beltbreak2	Core destroyed	464	0	2810	4340
only1I_atoll_g1	only1I	atoll	1	8401	B	OPP	_v488beltbreak2	Core destroyed	500	0	520	2310
only1I_atoll_g2	only1I	atoll	2	8402	A	OPP	_v488beltbreak2	Harvesters (tiebreak)	1000	0	4970	4970
only1I_atoll_g3	only1I	atoll	3	8403	B	US	only1	Titanium collected (tiebreak)	1000	0	340	240
only1I_atoll_g4	only1I	atoll	4	8404	A	OPP	_v488beltbreak2	Core destroyed	246	0	740	1200
only1I_atoll_g5	only1I	atoll	5	8405	B	OPP	_v488beltbreak2	Core destroyed	278	0	430	1360
only1I_midgard_g0	only1I	midgard	0	8400	A	OPP	_v488beltbreak2	Core destroyed	572	0	1570	7430
only1I_midgard_g1	only1I	midgard	1	8401	B	US	only1	Core destroyed	113	0	700	990
only1I_midgard_g2	only1I	midgard	2	8402	A	OPP	_v488beltbreak2	Core destroyed	212	0	700	1790
only1I_midgard_g3	only1I	midgard	3	8403	B	OPP	_v488beltbreak2	Core destroyed	353	0	610	2890
only1I_midgard_g4	only1I	midgard	4	8404	A	US	only1	Core destroyed	231	0	1510	1470
only1I_midgard_g5	only1I	midgard	5	8405	B	OPP	_v488beltbreak2	Core destroyed	193	0	580	1260
only1I_drakkarfjord_g0	only1I	drakkarfjord	0	8400	A	US	only1	Core destroyed	204	0	1290	0
only1I_drakkarfjord_g1	only1I	drakkarfjord	1	8401	B	US	only1	Core destroyed	114	0	340	0
only1I_drakkarfjord_g2	only1I	drakkarfjord	2	8402	A	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	480	2450
only1I_drakkarfjord_g3	only1I	drakkarfjord	3	8403	B	US	only1	Core destroyed	567	0	8000	5630
only1I_drakkarfjord_g4	only1I	drakkarfjord	4	8404	A	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	380	2450
only1I_drakkarfjord_g5	only1I	drakkarfjord	5	8405	B	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	990	1970
