r	our_core_hp	opp_core_hp	our_ti	our_ammo	our_coll	opp_ti	opp_ammo	opp_coll	sent	gun	lau	bot	near_bot	near_sent	near_lau	opp_near_bot
29	500	500	17	0	30	3	4	0	0	0	0	5	1	0	0	0
30	500	500	17	0	30	3	4	0	0	0	0	5	0	0	0	0
31	500	500	21	0	30	13	4	0	0	0	0	5	1	0	0	0
32	500	500	31	0	40	6	4	0	0	0	0	5	1	0	0	0
33	500	500	19	0	40	6	4	0	0	0	0	5	1	0	0	0
34	500	500	29	0	50	6	4	0	0	0	0	5	0	0	0	0
35	500	500	49	0	60	16	4	0	0	0	0	5	1	0	0	0
36	500	500	63	0	80	5	8	0	0	0	0	5	1	0	0	0
37	500	500	52	11	80	5	8	0	0	0	0	5	0	0	0	0
38	500	500	49	24	90	5	8	0	0	0	0	5	1	0	0	0
39	500	500	59	24	90	15	8	0	0	0	0	5	1	0	0	1
40	500	500	62	24	100	8	8	0	0	0	0	5	1	0	0	1
41	500	500	62	24	100	1	8	0	0	0	0	5	0	0	0	1
42	500	500	65	24	110	1	8	0	0	0	0	5	0	0	0	0
43	500	500	75	24	110	11	8	0	0	0	0	5	0	0	0	1
44	500	500	15	24	120	4	8	0	1	0	0	5	0	0	0	1
45	500	500	15	14	120	4	8	0	1	0	0	5	1	0	0	1
46	500	500	18	14	130	4	8	0	1	0	0	5	1	0	0	0
47	500	500	22	10	130	14	8	0	1	0	0	5	0	0	0	1
48	500	500	32	10	140	7	8	0	1	0	0	5	0	0	0	1
49	500	500	18	24	140	0	8	0	1	0	0	5	0	0	0	1
50	500	500	28	24	150	0	8	0	1	0	0	5	0	0	0	0
51	500	500	38	24	150	10	8	0	1	0	0	5	0	0	0	1
52	500	500	48	24	160	3	8	0	1	0	0	5	1	0	0	1
53	500	500	48	24	160	3	8	0	1	0	0	5	1	0	0	0
54	500	500	58	24	170	3	8	0	1	0	0	5	0	0	0	1
55	500	500	61	24	170	13	8	0	1	0	0	5	0	0	0	1
56	500	500	20	24	180	6	8	0	1	1	0	5	0	0	0	1
57	500	500	20	20	180	6	8	0	1	1	0	5	0	0	0	0
58	500	500	16	24	190	6	8	0	1	1	0	5	0	0	0	0
59	500	500	26	20	190	16	8	0	1	1	0	5	0	0	0	0
60	500	500	32	20	200	12	2	0	1	1	0	5	0	0	0	0
61	500	500	32	16	200	12	2	0	1	1	0	5	0	0	0	0
62	500	500	34	20	210	12	2	0	1	1	0	5	0	0	0	0
63	500	500	44	16	210	22	2	0	1	1	0	5	0	0	0	0
64	500	500	46	24	220	12	2	0	1	1	0	5	0	0	0	0
65	500	500	46	24	220	12	2	0	1	1	0	5	0	0	0	0
66	500	500	46	24	230	12	2	0	1	1	0	5	1	0	0	0
67	500	500	56	20	230	22	2	0	1	1	0	5	1	0	0	0
68	500	500	54	20	240	12	2	0	1	1	0	5	1	0	0	0
69	500	500	50	20	240	12	2	0	1	1	0	5	0	0	0	0
70	500	500	60	16	250	12	2	0	1	1	0	5	1	0	0	0
71	500	500	62	20	250	22	2	0	1	1	0	5	0	0	0	0
72	500	500	72	20	260	12	2	0	1	1	0	5	1	0	0	0
73	500	500	60	24	260	12	2	0	1	1	0	5	1	0	0	0
74	500	500	70	24	270	12	2	0	1	1	0	5	0	0	0	0
75	500	500	80	24	270	22	2	0	1	1	0	5	1	0	0	0
76	500	500	90	24	280	12	2	0	1	1	0	5	1	0	0	0
77	500	500	87	27	280	12	2	0	1	1	0	5	0	0	0	0
78	500	500	97	27	290	12	2	0	1	1	0	5	0	0	0	0
79	500	500	97	37	290	22	2	0	1	1	0	5	0	0	0	0
80	500	500	24	37	300	12	2	0	2	1	0	5	0	1	0	0
81	500	482	24	27	300	12	2	0	2	1	0	5	1	1	0	0
82	500	482	26	35	310	12	2	0	2	1	0	5	1	1	0	0
83	500	464	18	35	310	22	2	0	2	1	0	5	1	1	0	0
84	500	464	26	37	320	12	2	0	2	1	0	5	1	1	0	0
85	500	446	16	37	320	12	2	0	2	1	0	5	0	1	0	0
86	500	446	26	37	330	12	2	0	2	1	0	5	0	1	0	0
87	500	428	26	37	330	22	2	0	2	1	0	5	0	1	0	0
88	500	428	26	47	340	12	2	0	2	1	0	5	0	1	0	0
89	500	410	16	47	340	12	2	0	2	1	0	5	0	1	0	0
90	500	410	26	47	350	12	2	0	2	1	0	5	0	1	0	0
91	500	392	26	47	350	22	2	0	2	1	0	5	0	1	0	0
92	500	392	26	57	360	12	2	0	2	1	0	5	0	1	0	0
93	500	374	16	57	360	12	2	0	2	1	0	5	1	1	0	0
94	500	374	18	57	370	12	2	0	2	1	0	5	1	1	0	0
95	500	356	26	49	370	22	2	0	2	1	0	5	1	1	0	0
96	500	356	26	59	380	12	2	0	2	1	0	5	0	1	0	0
97	500	338	16	59	380	12	2	0	2	1	0	5	0	1	0	0
98	500	338	26	59	390	12	2	0	2	1	0	5	0	1	0	0
99	500	320	26	59	390	22	2	0	2	1	0	5	0	1	0	0
100	500	320	26	69	400	12	2	0	2	1	0	5	0	1	0	0
101	500	302	16	69	400	12	2	0	2	1	0	5	0	1	0	0
102	500	302	26	69	410	12	2	0	2	1	0	5	0	1	0	0
103	500	284	26	69	410	22	2	0	2	1	0	5	0	1	0	0
104	500	284	26	79	420	12	2	0	2	1	0	5	1	1	0	0
105	500	266	8	79	420	12	2	0	2	1	0	5	1	1	0	0
106	500	266	18	79	430	12	2	0	2	1	0	5	1	1	0	0
107	500	248	26	71	430	22	2	0	2	1	0	5	0	1	0	0
108	500	248	26	81	440	12	2	0	2	1	0	5	1	1	0	0
109	500	230	16	81	440	12	2	0	2	1	0	5	0	1	0	0
110	500	230	26	81	450	12	2	0	2	1	0	5	0	1	0	0
111	500	212	26	81	450	22	2	0	2	1	0	5	0	1	0	0
112	500	212	26	91	460	12	2	0	2	1	0	5	0	1	0	0
113	500	194	16	91	460	12	2	0	2	1	0	5	0	1	0	0
114	500	194	26	91	470	12	2	0	2	1	0	5	0	1	0	0
115	500	180	26	91	470	21	2	0	2	1	0	5	0	1	0	0
116	500	184	26	101	480	11	11	0	2	1	0	5	0	1	0	0
117	500	170	16	101	480	10	11	0	2	1	0	5	1	1	0	0
118	500	174	18	101	490	9	1	0	2	1	0	5	1	1	0	0
119	500	160	26	93	490	18	1	0	2	1	0	5	1	1	0	0
120	500	164	26	103	500	11	7	0	2	1	0	5	0	1	0	0
121	500	150	16	103	500	10	7	0	2	1	0	5	0	1	0	0
122	500	154	26	103	510	9	7	0	2	1	0	5	0	1	0	0
123	500	140	26	103	510	18	7	0	2	1	0	5	0	1	0	0
124	500	144	26	113	520	11	3	0	2	1	0	5	0	1	0	0
125	500	130	16	113	520	10	3	0	2	1	0	5	0	1	0	0
126	500	134	26	113	530	9	3	0	2	1	0	5	0	1	0	0
127	500	120	26	113	530	18	3	0	2	1	0	5	0	1	0	0
128	500	124	26	123	540	11	9	0	2	1	0	5	1	1	0	0
129	500	110	8	123	540	10	9	0	2	1	0	5	1	1	0	0
130	500	114	18	123	550	9	9	0	2	1	0	5	1	1	0	0
131	500	100	26	115	550	18	9	0	2	1	0	5	0	1	0	0
132	500	104	26	125	560	11	5	0	2	1	0	5	0	1	0	0
133	500	90	16	125	560	10	5	0	2	1	0	5	0	1	0	0
134	500	94	26	125	570	9	5	0	2	1	0	5	0	1	0	0
135	500	80	26	125	570	18	5	0	2	1	0	5	0	1	0	0
136	500	84	26	135	580	11	1	0	2	1	0	5	0	1	0	0
137	500	70	16	135	580	10	1	0	2	1	0	5	0	1	0	0
138	500	74	26	135	590	9	1	0	2	1	0	5	0	1	0	0
139	500	60	26	135	590	18	1	0	2	1	0	5	0	1	0	0
140	500	64	26	145	600	11	7	0	2	1	0	5	0	1	0	0
141	500	50	16	145	600	10	7	0	2	1	0	5	1	1	0	0
142	500	54	18	145	610	9	7	0	2	1	0	5	1	1	0	0
143	500	40	26	137	610	18	7	0	2	1	0	5	1	1	0	0
144	500	44	26	147	620	11	3	0	2	1	0	5	0	1	0	0
145	500	30	16	147	620	10	3	0	2	1	0	5	0	1	0	0
146	500	34	26	147	630	9	3	0	2	1	0	5	0	1	0	0
147	500	20	26	147	630	18	3	0	2	1	0	5	0	1	0	0
148	500	24	26	157	640	11	9	0	2	1	0	5	0	1	0	0
149	500	10	26	147	640	10	9	0	2	1	0	5	0	1	0	0
150	500	14	26	157	650	9	9	0	2	1	0	5	0	1	0	0
151	500	0	36	147	650	18	9	0	2	1	0	5	0	1	0	0
