ts	shard	game	map	seed	seat	winner	cond	turns
2026-08-13T11:01:55Z	RAIDDL	0	antler	219000	A	T	core_destroyed	113
2026-08-13T11:01:56Z	RAIDDL	1	antler	219000	B	C	core_destroyed	113
2026-08-13T11:02:01Z	RAIDDL	2	archipelago	219000	A	T	core_destroyed	309
2026-08-13T11:02:05Z	RAIDDL	3	archipelago	219000	B	C	core_destroyed	310
2026-08-13T11:02:07Z	RAIDDL	4	auroraveil	219000	A	T	core_destroyed	229
2026-08-13T11:02:08Z	RAIDDL	5	auroraveil	219000	B	T	core_destroyed	137
2026-08-13T11:02:10Z	RAIDDL	6	drakkarfjord	219000	A	C	core_destroyed	97
2026-08-13T11:02:14Z	RAIDDL	7	drakkarfjord	219000	B	C	core_destroyed	318
2026-08-13T11:02:16Z	RAIDDL	8	drumlin	219000	A	T	core_destroyed	390
2026-08-13T11:02:18Z	RAIDDL	9	drumlin	219000	B	T	core_destroyed	229
2026-08-13T11:02:20Z	RAIDDL	10	fjordgate	219000	A	C	core_destroyed	476
2026-08-13T11:02:22Z	RAIDDL	11	fjordgate	219000	B	T	tiebreak	1000
2026-08-13T11:02:24Z	RAIDDL	12	frostgate	219000	A	T	core_destroyed	305
2026-08-13T11:02:25Z	RAIDDL	13	frostgate	219000	B	C	core_destroyed	234
2026-08-13T11:02:27Z	RAIDDL	14	glacierkeep	219000	A	T	core_destroyed	179
2026-08-13T11:02:31Z	RAIDDL	15	glacierkeep	219000	B	C	core_destroyed	214
2026-08-13T11:02:32Z	RAIDDL	16	icefloe	219000	A	T	core_destroyed	176
2026-08-13T11:02:36Z	RAIDDL	17	icefloe	219000	B	C	core_destroyed	329
2026-08-13T11:02:42Z	RAIDDL	18	midgard	219000	A	C	core_destroyed	351
2026-08-13T11:02:46Z	RAIDDL	19	midgard	219000	B	C	core_destroyed	248
2026-08-13T11:02:48Z	RAIDDL	20	nordkap	219000	A	C	core_destroyed	189
2026-08-13T11:02:49Z	RAIDDL	21	nordkap	219000	B	T	core_destroyed	176
2026-08-13T11:02:52Z	RAIDDL	22	ragnarok	219000	A	C	core_destroyed	159
2026-08-13T11:02:57Z	RAIDDL	23	ragnarok	219000	B	T	core_destroyed	229
2026-08-13T11:03:01Z	RAIDDL	24	royale	219000	A	C	tiebreak	1000
2026-08-13T11:03:02Z	RAIDDL	25	royale	219000	B	T	core_destroyed	157
2026-08-13T11:03:11Z	RAIDDL	26	valkyrie	219000	A	C	tiebreak	1000
2026-08-13T11:03:18Z	RAIDDL	27	valkyrie	219000	B	C	core_destroyed	348
2026-08-13T11:03:25Z	RAIDDL	28	yulerune	219000	A	C	tiebreak	1000
2026-08-13T11:03:27Z	RAIDDL	29	yulerune	219000	B	C	core_destroyed	141
