ts	shard	game	map	seed	seat	winner	cond	turns
2026-08-12T15:22:44Z	BURST64	0	antler	114000	A	T	core_destroyed	216
2026-08-12T15:22:47Z	BURST64	1	antler	114000	B	C	core_destroyed	293
2026-08-12T15:22:50Z	BURST64	2	atoll	114000	A	T	core_destroyed	366
2026-08-12T15:22:54Z	BURST64	3	atoll	114000	B	T	core_destroyed	460
2026-08-12T15:22:55Z	BURST64	4	drumlin	114000	A	T	core_destroyed	198
2026-08-12T15:23:00Z	BURST64	5	drumlin	114000	B	C	core_destroyed	338
2026-08-12T15:23:01Z	BURST64	6	fjordgate	114000	A	C	core_destroyed	281
2026-08-12T15:23:02Z	BURST64	7	fjordgate	114000	B	T	core_destroyed	306
2026-08-12T15:23:10Z	BURST64	8	heart	114000	A	T	core_destroyed	735
2026-08-12T15:23:13Z	BURST64	9	heart	114000	B	C	core_destroyed	161
2026-08-12T15:23:18Z	BURST64	10	hive	114000	A	T	core_destroyed	436
2026-08-12T15:23:20Z	BURST64	11	hive	114000	B	T	core_destroyed	158
2026-08-12T15:23:22Z	BURST64	12	meander	114000	A	T	core_destroyed	267
2026-08-12T15:23:25Z	BURST64	13	meander	114000	B	C	core_destroyed	535
2026-08-12T15:23:26Z	BURST64	14	nordkap	114000	A	C	core_destroyed	189
2026-08-12T15:23:29Z	BURST64	15	nordkap	114000	B	C	core_destroyed	455
2026-08-12T15:23:31Z	BURST64	16	antler	114001	A	T	core_destroyed	221
2026-08-12T15:23:32Z	BURST64	17	antler	114001	B	T	core_destroyed	137
2026-08-12T15:23:33Z	BURST64	18	atoll	114001	A	C	core_destroyed	193
2026-08-12T15:23:37Z	BURST64	19	atoll	114001	B	T	core_destroyed	328
2026-08-12T15:23:39Z	BURST64	20	drumlin	114001	A	C	core_destroyed	118
2026-08-12T15:23:40Z	BURST64	21	drumlin	114001	B	C	core_destroyed	173
2026-08-12T15:23:41Z	BURST64	22	fjordgate	114001	A	T	core_destroyed	221
2026-08-12T15:23:43Z	BURST64	23	fjordgate	114001	B	C	core_destroyed	106
2026-08-12T15:23:46Z	BURST64	24	heart	114001	A	T	core_destroyed	319
2026-08-12T15:23:50Z	BURST64	25	heart	114001	B	C	core_destroyed	694
2026-08-12T15:23:52Z	BURST64	26	hive	114001	A	C	core_destroyed	147
2026-08-12T15:23:53Z	BURST64	27	hive	114001	B	T	core_destroyed	170
2026-08-12T15:23:56Z	BURST64	28	meander	114001	A	C	core_destroyed	719
2026-08-12T15:23:57Z	BURST64	29	meander	114001	B	C	core_destroyed	219
2026-08-12T15:23:59Z	BURST64	30	nordkap	114001	A	C	core_destroyed	97
2026-08-12T15:24:00Z	BURST64	31	nordkap	114001	B	C	core_destroyed	143
2026-08-12T15:24:01Z	BURST64	32	antler	114002	A	T	core_destroyed	173
2026-08-12T15:24:03Z	BURST64	33	antler	114002	B	C	core_destroyed	222
2026-08-12T15:24:05Z	BURST64	34	atoll	114002	A	T	core_destroyed	189
2026-08-12T15:24:06Z	BURST64	35	atoll	114002	B	T	core_destroyed	146
2026-08-12T15:24:08Z	BURST64	36	drumlin	114002	A	T	core_destroyed	218
2026-08-12T15:24:09Z	BURST64	37	drumlin	114002	B	T	core_destroyed	124
2026-08-12T15:24:11Z	BURST64	38	fjordgate	114002	A	C	core_destroyed	189
2026-08-12T15:24:13Z	BURST64	39	fjordgate	114002	B	C	tiebreak	1000
2026-08-12T15:24:20Z	BURST64	40	heart	114002	A	T	core_destroyed	604
2026-08-12T15:24:21Z	BURST64	41	heart	114002	B	C	core_destroyed	136
2026-08-12T15:24:23Z	BURST64	42	hive	114002	A	T	core_destroyed	171
2026-08-12T15:24:30Z	BURST64	43	hive	114002	B	T	core_destroyed	464
2026-08-12T15:24:32Z	BURST64	44	meander	114002	A	T	core_destroyed	188
2026-08-12T15:24:33Z	BURST64	45	meander	114002	B	T	core_destroyed	120
2026-08-12T15:24:35Z	BURST64	46	nordkap	114002	A	T	core_destroyed	263
2026-08-12T15:24:36Z	BURST64	47	nordkap	114002	B	T	core_destroyed	130
2026-08-12T15:24:38Z	BURST64	48	antler	114003	A	T	core_destroyed	358
2026-08-12T15:24:40Z	BURST64	49	antler	114003	B	C	core_destroyed	194
2026-08-12T15:24:41Z	BURST64	50	atoll	114003	A	C	core_destroyed	153
2026-08-12T15:24:43Z	BURST64	51	atoll	114003	B	C	core_destroyed	336
2026-08-12T15:24:45Z	BURST64	52	drumlin	114003	A	T	core_destroyed	198
2026-08-12T15:24:48Z	BURST64	53	drumlin	114003	B	C	core_destroyed	198
2026-08-12T15:24:49Z	BURST64	54	fjordgate	114003	A	C	core_destroyed	307
2026-08-12T15:24:52Z	BURST64	55	fjordgate	114003	B	T	core_destroyed	821
2026-08-12T15:24:55Z	BURST64	56	heart	114003	A	T	core_destroyed	362
2026-08-12T15:24:59Z	BURST64	57	heart	114003	B	C	tiebreak	1000
2026-08-12T15:25:00Z	BURST64	58	hive	114003	A	T	core_destroyed	173
2026-08-12T15:25:02Z	BURST64	59	hive	114003	B	T	core_destroyed	186
2026-08-12T15:25:06Z	BURST64	60	meander	114003	A	T	core_destroyed	469
2026-08-12T15:25:07Z	BURST64	61	meander	114003	B	C	core_destroyed	174
2026-08-12T15:25:09Z	BURST64	62	nordkap	114003	A	T	core_destroyed	199
2026-08-12T15:25:10Z	BURST64	63	nordkap	114003	B	C	core_destroyed	206
2026-08-12T15:25:13Z	BURST64	64	antler	114004	A	T	core_destroyed	534
2026-08-12T15:25:16Z	BURST64	65	antler	114004	B	C	tiebreak	1000
2026-08-12T15:25:18Z	BURST64	66	atoll	114004	A	T	core_destroyed	303
2026-08-12T15:25:20Z	BURST64	67	atoll	114004	B	T	core_destroyed	196
2026-08-12T15:25:21Z	BURST64	68	drumlin	114004	A	C	core_destroyed	136
2026-08-12T15:25:23Z	BURST64	69	drumlin	114004	B	C	core_destroyed	150
2026-08-12T15:25:25Z	BURST64	70	fjordgate	114004	A	C	core_destroyed	331
2026-08-12T15:25:26Z	BURST64	71	fjordgate	114004	B	C	core_destroyed	259
2026-08-12T15:25:28Z	BURST64	72	heart	114004	A	T	core_destroyed	211
2026-08-12T15:25:34Z	BURST64	73	heart	114004	B	T	core_destroyed	369
2026-08-12T15:25:38Z	BURST64	74	hive	114004	A	T	core_destroyed	256
2026-08-12T15:25:39Z	BURST64	75	hive	114004	B	C	core_destroyed	146
2026-08-12T15:25:41Z	BURST64	76	meander	114004	A	C	core_destroyed	194
2026-08-12T15:25:42Z	BURST64	77	meander	114004	B	T	core_destroyed	134
2026-08-12T15:25:48Z	BURST64	78	nordkap	114004	A	T	core_destroyed	524
2026-08-12T15:25:49Z	BURST64	79	nordkap	114004	B	C	core_destroyed	148
2026-08-12T15:25:50Z	BURST64	80	antler	114005	A	T	core_destroyed	103
2026-08-12T15:25:52Z	BURST64	81	antler	114005	B	C	core_destroyed	185
2026-08-12T15:25:53Z	BURST64	82	atoll	114005	A	C	core_destroyed	230
2026-08-12T15:25:54Z	BURST64	83	atoll	114005	B	T	core_destroyed	106
2026-08-12T15:25:58Z	BURST64	84	drumlin	114005	A	T	core_destroyed	364
2026-08-12T15:25:59Z	BURST64	85	drumlin	114005	B	T	core_destroyed	92
2026-08-12T15:26:01Z	BURST64	86	fjordgate	114005	A	T	core_destroyed	182
2026-08-12T15:26:03Z	BURST64	87	fjordgate	114005	B	T	core_destroyed	380
2026-08-12T15:26:05Z	BURST64	88	heart	114005	A	T	core_destroyed	150
2026-08-12T15:26:07Z	BURST64	89	heart	114005	B	C	core_destroyed	128
2026-08-12T15:26:10Z	BURST64	90	hive	114005	A	C	core_destroyed	242
2026-08-12T15:26:12Z	BURST64	91	hive	114005	B	T	core_destroyed	152
2026-08-12T15:26:13Z	BURST64	92	meander	114005	A	T	core_destroyed	162
2026-08-12T15:26:15Z	BURST64	93	meander	114005	B	C	core_destroyed	199
2026-08-12T15:26:17Z	BURST64	94	nordkap	114005	A	T	core_destroyed	164
2026-08-12T15:26:18Z	BURST64	95	nordkap	114005	B	C	core_destroyed	223
2026-08-12T15:26:20Z	BURST64	96	antler	114006	A	T	core_destroyed	340
2026-08-12T15:26:24Z	BURST64	97	antler	114006	B	C	core_destroyed	806
2026-08-12T15:26:25Z	BURST64	98	atoll	114006	A	C	core_destroyed	325
2026-08-12T15:26:28Z	BURST64	99	atoll	114006	B	C	core_destroyed	208
2026-08-12T15:26:32Z	BURST64	100	drumlin	114006	A	T	core_destroyed	262
2026-08-12T15:26:34Z	BURST64	101	drumlin	114006	B	C	core_destroyed	255
2026-08-12T15:26:37Z	BURST64	102	fjordgate	114006	A	T	tiebreak	1000
2026-08-12T15:26:38Z	BURST64	103	fjordgate	114006	B	C	core_destroyed	176
2026-08-12T15:26:44Z	BURST64	104	heart	114006	A	C	core_destroyed	376
2026-08-12T15:26:45Z	BURST64	105	heart	114006	B	C	core_destroyed	206
2026-08-12T15:26:47Z	BURST64	106	hive	114006	A	T	core_destroyed	121
2026-08-12T15:26:50Z	BURST64	107	hive	114006	B	T	core_destroyed	277
2026-08-12T15:26:52Z	BURST64	108	meander	114006	A	T	core_destroyed	198
2026-08-12T15:26:54Z	BURST64	109	meander	114006	B	C	core_destroyed	191
2026-08-12T15:26:55Z	BURST64	110	nordkap	114006	A	T	core_destroyed	167
2026-08-12T15:26:57Z	BURST64	111	nordkap	114006	B	C	core_destroyed	141
2026-08-12T15:26:59Z	BURST64	112	antler	114007	A	C	tiebreak	1000
2026-08-12T15:27:00Z	BURST64	113	antler	114007	B	C	core_destroyed	160
2026-08-12T15:27:02Z	BURST64	114	atoll	114007	A	C	core_destroyed	120
2026-08-12T15:27:03Z	BURST64	115	atoll	114007	B	T	core_destroyed	158
2026-08-12T15:27:09Z	BURST64	116	drumlin	114007	A	C	core_destroyed	363
2026-08-12T15:27:11Z	BURST64	117	drumlin	114007	B	C	core_destroyed	150
2026-08-12T15:27:12Z	BURST64	118	fjordgate	114007	A	C	core_destroyed	275
2026-08-12T15:27:14Z	BURST64	119	fjordgate	114007	B	T	tiebreak	1000
2026-08-12T15:27:15Z	BURST64	120	heart	114007	A	T	core_destroyed	120
2026-08-12T15:27:17Z	BURST64	121	heart	114007	B	C	core_destroyed	111
2026-08-12T15:27:20Z	BURST64	122	hive	114007	A	T	core_destroyed	279
2026-08-12T15:27:22Z	BURST64	123	hive	114007	B	C	core_destroyed	153
2026-08-12T15:27:23Z	BURST64	124	meander	114007	A	T	core_destroyed	130
2026-08-12T15:27:25Z	BURST64	125	meander	114007	B	C	core_destroyed	260
2026-08-12T15:27:26Z	BURST64	126	nordkap	114007	A	C	core_destroyed	204
2026-08-12T15:27:28Z	BURST64	127	nordkap	114007	B	C	core_destroyed	314
2026-08-12T15:27:29Z	BURST64	128	antler	114008	A	C	core_destroyed	202
2026-08-12T15:27:30Z	BURST64	129	antler	114008	B	C	core_destroyed	187
2026-08-12T15:27:32Z	BURST64	130	atoll	114008	A	C	core_destroyed	219
2026-08-12T15:27:34Z	BURST64	131	atoll	114008	B	C	core_destroyed	822
2026-08-12T15:27:38Z	BURST64	132	drumlin	114008	A	C	core_destroyed	400
2026-08-12T15:27:40Z	BURST64	133	drumlin	114008	B	C	core_destroyed	183
2026-08-12T15:27:42Z	BURST64	134	fjordgate	114008	A	T	core_destroyed	301
2026-08-12T15:27:43Z	BURST64	135	fjordgate	114008	B	T	core_destroyed	147
2026-08-12T15:27:49Z	BURST64	136	heart	114008	A	T	tiebreak	1000
