ts	shard	game	map	seed	seat	winner	cond	turns
2026-08-12T13:51:34Z	AMMO115	0	antler	110000	A	C	core_destroyed	255
2026-08-12T13:51:35Z	AMMO115	1	antler	110000	B	T	core_destroyed	171
2026-08-12T13:51:36Z	AMMO115	2	atoll	110000	A	C	core_destroyed	130
2026-08-12T13:51:39Z	AMMO115	3	atoll	110000	B	C	tiebreak	1000
2026-08-12T13:51:40Z	AMMO115	4	drumlin	110000	A	C	core_destroyed	189
2026-08-12T13:51:45Z	AMMO115	5	drumlin	110000	B	T	core_destroyed	502
2026-08-12T13:51:48Z	AMMO115	6	fjordgate	110000	A	C	core_destroyed	861
2026-08-12T13:51:50Z	AMMO115	7	fjordgate	110000	B	C	core_destroyed	163
2026-08-12T13:51:52Z	AMMO115	8	heart	110000	A	C	core_destroyed	244
2026-08-12T13:51:56Z	AMMO115	9	heart	110000	B	T	core_destroyed	223
2026-08-12T13:51:57Z	AMMO115	10	hive	110000	A	T	core_destroyed	167
2026-08-12T13:52:00Z	AMMO115	11	hive	110000	B	C	core_destroyed	217
2026-08-12T13:52:03Z	AMMO115	12	meander	110000	A	T	core_destroyed	493
2026-08-12T13:52:05Z	AMMO115	13	meander	110000	B	T	core_destroyed	163
2026-08-12T13:52:09Z	AMMO115	14	nordkap	110000	A	T	core_destroyed	521
2026-08-12T13:52:10Z	AMMO115	15	nordkap	110000	B	T	core_destroyed	219
2026-08-12T13:52:12Z	AMMO115	16	antler	110001	A	C	core_destroyed	294
2026-08-12T13:52:13Z	AMMO115	17	antler	110001	B	T	core_destroyed	133
2026-08-12T13:52:17Z	AMMO115	18	atoll	110001	A	T	tiebreak	1000
2026-08-12T13:52:21Z	AMMO115	19	atoll	110001	B	C	core_destroyed	382
2026-08-12T13:52:23Z	AMMO115	20	drumlin	110001	A	C	core_destroyed	155
2026-08-12T13:52:25Z	AMMO115	21	drumlin	110001	B	C	core_destroyed	175
2026-08-12T13:52:26Z	AMMO115	22	fjordgate	110001	A	C	core_destroyed	136
2026-08-12T13:52:27Z	AMMO115	23	fjordgate	110001	B	C	core_destroyed	129
2026-08-12T13:52:30Z	AMMO115	24	heart	110001	A	T	core_destroyed	187
2026-08-12T13:52:33Z	AMMO115	25	heart	110001	B	T	core_destroyed	232
2026-08-12T13:52:37Z	AMMO115	26	hive	110001	A	C	core_destroyed	272
2026-08-12T13:52:40Z	AMMO115	27	hive	110001	B	C	core_destroyed	279
2026-08-12T13:52:42Z	AMMO115	28	meander	110001	A	C	core_destroyed	187
2026-08-12T13:52:44Z	AMMO115	29	meander	110001	B	T	core_destroyed	333
2026-08-12T13:52:46Z	AMMO115	30	nordkap	110001	A	T	core_destroyed	288
2026-08-12T13:52:48Z	AMMO115	31	nordkap	110001	B	T	core_destroyed	169
2026-08-12T13:52:49Z	AMMO115	32	antler	110002	A	T	core_destroyed	223
2026-08-12T13:52:51Z	AMMO115	33	antler	110002	B	C	core_destroyed	147
2026-08-12T13:52:52Z	AMMO115	34	atoll	110002	A	C	core_destroyed	113
2026-08-12T13:52:54Z	AMMO115	35	atoll	110002	B	T	core_destroyed	198
2026-08-12T13:52:56Z	AMMO115	36	drumlin	110002	A	T	core_destroyed	295
2026-08-12T13:52:58Z	AMMO115	37	drumlin	110002	B	T	core_destroyed	210
