ts	shard	game	map	seed	seat	winner	cond	turns
2026-08-13T10:59:55Z	SALTOFF	0	antler	217000	A	C	core_destroyed	286
2026-08-13T10:59:58Z	SALTOFF	1	antler	217000	B	C	core_destroyed	508
2026-08-13T11:00:01Z	SALTOFF	2	archipelago	217000	A	C	core_destroyed	124
2026-08-13T11:00:03Z	SALTOFF	3	archipelago	217000	B	C	core_destroyed	218
2026-08-13T11:00:05Z	SALTOFF	4	auroraveil	217000	A	T	core_destroyed	133
2026-08-13T11:00:08Z	SALTOFF	5	auroraveil	217000	B	C	core_destroyed	303
2026-08-13T11:00:11Z	SALTOFF	6	drakkarfjord	217000	A	C	core_destroyed	215
2026-08-13T11:00:17Z	SALTOFF	7	drakkarfjord	217000	B	C	core_destroyed	274
2026-08-13T11:00:20Z	SALTOFF	8	drumlin	217000	A	C	core_destroyed	353
2026-08-13T11:00:23Z	SALTOFF	9	drumlin	217000	B	C	core_destroyed	209
2026-08-13T11:00:25Z	SALTOFF	10	fjordgate	217000	A	T	tiebreak	1000
2026-08-13T11:00:26Z	SALTOFF	11	fjordgate	217000	B	C	core_destroyed	227
2026-08-13T11:00:28Z	SALTOFF	12	frostgate	217000	A	C	core_destroyed	295
2026-08-13T11:00:30Z	SALTOFF	13	frostgate	217000	B	C	core_destroyed	146
2026-08-13T11:00:32Z	SALTOFF	14	glacierkeep	217000	A	T	core_destroyed	226
2026-08-13T11:00:34Z	SALTOFF	15	glacierkeep	217000	B	C	core_destroyed	234
2026-08-13T11:00:38Z	SALTOFF	16	icefloe	217000	A	C	core_destroyed	407
2026-08-13T11:00:40Z	SALTOFF	17	icefloe	217000	B	C	core_destroyed	114
2026-08-13T11:00:43Z	SALTOFF	18	midgard	217000	A	C	core_destroyed	120
2026-08-13T11:00:45Z	SALTOFF	19	midgard	217000	B	C	core_destroyed	93
2026-08-13T11:00:46Z	SALTOFF	20	nordkap	217000	A	C	core_destroyed	246
2026-08-13T11:00:48Z	SALTOFF	21	nordkap	217000	B	T	core_destroyed	256
2026-08-13T11:00:53Z	SALTOFF	22	ragnarok	217000	A	T	core_destroyed	251
2026-08-13T11:00:55Z	SALTOFF	23	ragnarok	217000	B	C	core_destroyed	165
2026-08-13T11:00:56Z	SALTOFF	24	royale	217000	A	C	core_destroyed	130
2026-08-13T11:00:58Z	SALTOFF	25	royale	217000	B	C	core_destroyed	133
2026-08-13T11:00:59Z	SALTOFF	26	valkyrie	217000	A	C	core_destroyed	91
2026-08-13T11:01:03Z	SALTOFF	27	valkyrie	217000	B	C	core_destroyed	177
2026-08-13T11:01:04Z	SALTOFF	28	yulerune	217000	A	C	core_destroyed	91
2026-08-13T11:01:05Z	SALTOFF	29	yulerune	217000	B	C	core_destroyed	124
2026-08-13T11:01:07Z	SALTOFF	30	antler	217001	A	C	core_destroyed	307
2026-08-13T11:01:09Z	SALTOFF	31	antler	217001	B	C	core_destroyed	198
2026-08-13T11:01:11Z	SALTOFF	32	archipelago	217001	A	C	core_destroyed	143
2026-08-13T11:01:13Z	SALTOFF	33	archipelago	217001	B	T	core_destroyed	78
2026-08-13T11:01:14Z	SALTOFF	34	auroraveil	217001	A	C	core_destroyed	272
2026-08-13T11:01:16Z	SALTOFF	35	auroraveil	217001	B	T	core_destroyed	157
2026-08-13T11:01:18Z	SALTOFF	36	drakkarfjord	217001	A	C	core_destroyed	185
2026-08-13T11:01:21Z	SALTOFF	37	drakkarfjord	217001	B	C	core_destroyed	213
2026-08-13T11:01:23Z	SALTOFF	38	drumlin	217001	A	C	core_destroyed	122
2026-08-13T11:01:26Z	SALTOFF	39	drumlin	217001	B	C	core_destroyed	184
2026-08-13T11:01:28Z	SALTOFF	40	fjordgate	217001	A	T	core_destroyed	873
2026-08-13T11:01:29Z	SALTOFF	41	fjordgate	217001	B	C	core_destroyed	205
2026-08-13T11:01:31Z	SALTOFF	42	frostgate	217001	A	C	core_destroyed	230
2026-08-13T11:01:33Z	SALTOFF	43	frostgate	217001	B	C	core_destroyed	160
2026-08-13T11:01:35Z	SALTOFF	44	glacierkeep	217001	A	T	core_destroyed	168
2026-08-13T11:01:37Z	SALTOFF	45	glacierkeep	217001	B	C	core_destroyed	216
2026-08-13T11:01:40Z	SALTOFF	46	icefloe	217001	A	C	core_destroyed	267
2026-08-13T11:01:42Z	SALTOFF	47	icefloe	217001	B	C	core_destroyed	142
2026-08-13T11:01:45Z	SALTOFF	48	midgard	217001	A	C	core_destroyed	130
2026-08-13T11:01:50Z	SALTOFF	49	midgard	217001	B	C	core_destroyed	451
2026-08-13T11:01:54Z	SALTOFF	50	nordkap	217001	A	C	core_destroyed	276
2026-08-13T11:01:55Z	SALTOFF	51	nordkap	217001	B	C	core_destroyed	216
2026-08-13T11:02:00Z	SALTOFF	52	ragnarok	217001	A	T	core_destroyed	309
2026-08-13T11:02:04Z	SALTOFF	53	ragnarok	217001	B	C	core_destroyed	196
2026-08-13T11:02:05Z	SALTOFF	54	royale	217001	A	C	core_destroyed	132
2026-08-13T11:02:07Z	SALTOFF	55	royale	217001	B	C	core_destroyed	301
2026-08-13T11:02:10Z	SALTOFF	56	valkyrie	217001	A	T	core_destroyed	199
2026-08-13T11:02:13Z	SALTOFF	57	valkyrie	217001	B	C	core_destroyed	217
