tag	map	seed	seat	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
atoll_s1_A	atoll	1	A	US	mM	Core destroyed	277	0	2500	1140
atoll_s1_B	atoll	1	B	US	mM	Titanium collected (tiebreak)	1000	0	4070	3610
atoll_s2_A	atoll	2	A	US	mM	Core destroyed	286	0	2330	1960
atoll_s2_B	atoll	2	B	US	mM	Titanium collected (tiebreak)	1000	0	4960	4730
atoll_s3_A	atoll	3	A	OPP	_v488beltbreak2	Core destroyed	313	0	370	370
atoll_s3_B	atoll	3	B	OPP	_v488beltbreak2	Core destroyed	136	0	270	1190
drakkarfjord_s1_A	drakkarfjord	1	A	US	mM	Core destroyed	324	0	2850	140
drakkarfjord_s1_B	drakkarfjord	1	B	US	mM	Core destroyed	143	0	610	0
drakkarfjord_s2_A	drakkarfjord	2	A	US	mM	Core destroyed	240	0	1560	0
drakkarfjord_s2_B	drakkarfjord	2	B	US	mM	Core destroyed	173	0	760	0
drakkarfjord_s3_A	drakkarfjord	3	A	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	4760	12920
drakkarfjord_s3_B	drakkarfjord	3	B	US	mM	Titanium collected (tiebreak)	1000	0	420	0
glacierkeep_s1_A	glacierkeep	1	A	US	mM	Core destroyed	359	0	2270	0
glacierkeep_s1_B	glacierkeep	1	B	US	mM	Titanium collected (tiebreak)	1000	0	20	0
glacierkeep_s2_A	glacierkeep	2	A	US	mM	Core destroyed	128	0	260	0
glacierkeep_s2_B	glacierkeep	2	B	US	mM	Core destroyed	280	0	0	0
glacierkeep_s3_A	glacierkeep	3	A	US	mM	Core destroyed	277	0	850	0
glacierkeep_s3_B	glacierkeep	3	B	US	mM	Core destroyed	149	0	130	0
midgard_s1_A	midgard	1	A	OPP	_v488beltbreak2	Core destroyed	317	0	1100	2750
midgard_s1_B	midgard	1	B	OPP	_v488beltbreak2	Core destroyed	164	0	650	1520
midgard_s2_A	midgard	2	A	US	mM	Core destroyed	193	0	590	1720
midgard_s2_B	midgard	2	B	OPP	_v488beltbreak2	Core destroyed	128	0	570	1680
midgard_s3_A	midgard	3	A	US	mM	Core destroyed	193	0	590	1720
midgard_s3_B	midgard	3	B	OPP	_v488beltbreak2	Core destroyed	253	0	690	1700
nordkap_s1_A	nordkap	1	A	OPP	_v488beltbreak2	Core destroyed	630	0	2290	2860
nordkap_s1_B	nordkap	1	B	US	mM	Core destroyed	354	0	2850	2350
nordkap_s2_A	nordkap	2	A	US	mM	Core destroyed	402	0	1710	20
nordkap_s2_B	nordkap	2	B	OPP	_v488beltbreak2	Core destroyed	549	0	170	510
nordkap_s3_A	nordkap	3	A	US	mM	Core destroyed	373	0	160	50
nordkap_s3_B	nordkap	3	B	OPP	_v488beltbreak2	Core destroyed	609	0	3010	5360
yulerune_s1_A	yulerune	1	A	OPP	_v488beltbreak2	Core destroyed	188	0	360	1180
yulerune_s1_B	yulerune	1	B	OPP	_v488beltbreak2	Core destroyed	164	0	230	1140
yulerune_s2_A	yulerune	2	A	OPP	_v488beltbreak2	Core destroyed	201	0	430	2580
yulerune_s2_B	yulerune	2	B	OPP	_v488beltbreak2	Core destroyed	148	0	210	960
yulerune_s3_A	yulerune	3	A	OPP	_v488beltbreak2	Core destroyed	122	0	800	1100
yulerune_s3_B	yulerune	3	B	US	mM	Core destroyed	323	0	2460	0
